full_name,size,formats,files,mirror_url,archived,disabled,info
nanomsg/nanomsg,8221,"{'yml': 2, 'sh': 2, '': 19, 'txt': 12, 'md': 1, 'in': 2, 'c': 154, 'adoc': 36, 'css': 1, 'xml': 9, 'h': 116, 'inc': 15}",369,,False,False,
videolan/vlc,379745,"{'': 157, 'LIB': 1, 'am': 55, 'rpath': 1, 'cpp': 370, 'c': 1069, 'm': 138, 'in': 20, 'ac': 1, 'sh': 32, 'patch': 309, 'mak': 130, 'diff': 5, 'idl': 1, 'py': 9, 'txt': 22, 'skins2': 1, 'md': 1, 'pro': 2, 'h': 653, 'thumbnailer': 1, 'lircrc': 1, 'bas': 1, 'frm': 1, 'frx': 1, 'vbw': 1, 'vbp': 1, 'xml': 11, 'dox': 1, '1': 2, 'init': 1, 'suppressions': 1, 'vim': 1, 'pl': 1, 'yml': 1, 'asm': 3, 'conf': 1, 'entitlements': 2, 'pbxproj': 1, 'svg': 156, 'tiff': 1, 'icns': 23, 'yaml': 1, 'nsh': 58, 'bmp': 2, 'manifest': 2, 'rtf': 1, 'wxs': 3, 'hpp': 340, 'sym': 2, 'm4': 41, 'S': 14, 'y': 1, 'l': 1, 'pdf': 14, 'png': 302, 'pem': 2, 'scriptSuite': 1, 'scriptTerminology': 1, 'xib': 35, 'qml': 109, 'ui': 20, 'json': 4, 'ttf': 3, 'xpm': 5, 'js': 5, 'qrc': 1, 'def': 1, 'proto': 1, 'skip': 1, 'po': 110, 'pot': 1, 'sofa': 1, 'ico': 2, 'lua': 55, 'css': 3, 'html': 17, 'vsp': 1, 'xsd': 1, 'otf': 1, 'catalog': 1, 'dtd': 1, 'desktop': 4, 'milk': 24, 'mimetypes': 1, 'voc': 1, 'jpg': 2, 'srt': 3, 'mp4': 2, 'aac': 1, 'mkv': 1, 'mp3': 1, 'ts': 1}",4396,,False,False,
mruby/mruby,14244,"{'yml': 6, '': 13, 'md': 18, 'rb': 166, 'gpl': 1, 'png': 1, 'rake': 59, 'c': 88, 'h': 43, 'gembox': 2, 'bat': 1, 'def': 2, 'y': 1, 'cstub': 1, 'gemspec': 1, 'dict': 1, 'options': 2, 'cpp': 2, 'proto': 1}",409,,False,False,
postgres/postgres,490084,"{'el': 1, '': 561, 'in': 23, 'git': 1, 'm4': 16, 'guess': 1, 'sub': 1, 'sql': 640, 'c': 1278, 'control': 89, 'out': 626, 'h': 847, 'pl': 158, 'data': 52, 'mk': 31, 'y': 10, 'l': 13, 'source': 26, 'conf': 7, 'rules': 2, 'bad': 2, 'csv': 4, 'tbl': 1, 'te': 1, 'example': 4, 'plist': 1, 'sh': 5, 'spec': 102, 'py': 2, 'links': 1, 'sgml': 368, 'xsl': 12, 'gv': 2, 'svg': 3, 'txt': 37, 'xml': 2, 'css': 1, 'shlib': 1, 'HOT': 1, 'tuplock': 1, 'parallel': 1, 'pm': 18, 'cpp': 3, 'SSL': 1, 'sample': 5, 'po': 347, 'template': 1, 's': 4, 'n': 1, 'stop': 15, 'dependencies': 1, 'mcv': 1, 'barrier': 1, 'affix': 4, 'dict': 3, 'syn': 1, 'ths': 1, 'sed': 1, 'map': 77, 'euc_jp': 1, 'd': 1, 'bin': 1, 'def': 1, 'mc': 1, 'rc': 2, 'dat': 24, 'dynSQL': 1, 'parser': 1, 'addons': 1, 'header': 1, 'tokens': 1, 'trailer': 1, 'type': 1, 'regress': 1, 'pgc': 63, 'stderr': 64, 'stdout': 67, 'aix': 1, 'cygwin': 1, 'darwin': 1, 'freebsd': 1, 'hpux': 1, 'linux': 1, 'netbsd': 1, 'openbsd': 1, 'solaris': 1, 'win32': 1, 'xs': 2, 'ico': 1, 'ldif': 1, 'crt': 18, 'key': 17, 'config': 11, 'crl': 5, 'zi': 1, 'samples': 2, 'bat': 6, 'proj': 1, 'man': 1, 'list': 1, 'supp': 1}",5731,,False,False,
bartobri/no-more-secrets,185,"{'': 3, 'md': 2, '6': 2, 'spec': 1, 'c': 8, 'h': 5}",21,,False,False,
contiki-os/contiki,73109,"{'': 275, 'yml': 1, 'md': 115, 'include': 2, 'about': 1, 'c': 1560, 'h': 1263, 'antelope': 1, 'at-master': 1, 'calc': 1, 'cmdd': 1, 'codeprop-tmp': 1, 'collect-view': 1, 'dhcp': 1, 'directory': 1, 'email': 1, 'er-coap': 1, 'ftp': 1, 'http-post-auth': 1, 'httpd-ws': 1, 'ipso-objects': 1, 'irc': 1, 'json': 2, 'mqtt': 1, 'netconf': 1, 'oma-lwm2m': 1, 'orchestra': 1, 'ping6': 1, 'powertrace': 2, 'process-list': 1, 'program-handler': 1, 'rest-engine': 1, 'serial-shell': 1, 'servreg-hack': 1, 'shell': 1, 'slip-cmd': 1, 'telnet': 1, 'telnetd': 1, 'unit-test': 1, 'webbrowser': 1, 'webserver-nano': 1, 'html': 41, 'shtml': 43, 'js': 17, 'gif': 19, 'txt': 37, 'css': 6, 'webserver': 2, 'tsch': 1, '6502': 1, 'customrules-6502': 1, 'defines': 48, 'target': 49, 'S': 27, 'ld': 21, 'icf': 4, 's': 2, 'aducrf101': 1, 'gnu': 2, 'iar': 2, 'at91sam7s': 1, 'awk': 1, 'script': 2, 'cfg': 20, 'sdcard': 1, 'usb': 2, 'xml': 17, 'dtd': 1, 'xslt': 1, 'stm32f103': 1, 'stm32l152': 1, 'a': 8, 'avr': 1, 'inf': 6, 'radio': 1, 'ieee-manager': 1, 'mac': 1, 'rf230': 1, 'rf230bb': 1, 'cc2538': 1, 'lds': 1, 'cc253x': 1, 'customrules-cc253x': 1, 'py': 19, 'rules': 2, 'cc13xx': 2, 'cc26xx': 2, 'cc26xx-cc13xx': 1, 'mc1322x': 1, 'gnumeric': 2, 'dump': 1, 'csv': 1, 'asy': 1, 'img': 1, 'lib': 1, 'src': 1, 'pl': 12, 'rrdtmpl': 1, 'cgi': 1, 'msp430': 1, 'native': 2, 'nrf52832': 1, 'jlink': 2, 'pic32': 1, 'rl78': 1, 'stm32w108': 1, 's79': 2, 'ddf': 1, 'x86_common': 1, 'x86_quarkX1000': 1, 'sh': 8, 'bme280': 1, 'pms5003': 1, 'jpg': 14, 'png': 29, 'csc': 119, 'dat': 1, 'patch': 4, 'conf': 2, 'gdb': 1, 'ravenusbstick': 1, 'java': 321, 'cc2530dk': 2, 'jn516x': 2, 'htm': 2, 'apple2enh': 1, 'customrules-apple2enh': 1, 'atarixl': 1, 'customrules-atarixl': 1, 'avr-atmega128rfa1': 1, 'raven-ipso': 2, 'raven-lcd-interface': 2, 'raven-webserver': 2, 'avr-raven': 1, 'avr-ravenlcd': 1, 'aps': 1, 'avr-ravenusb': 1, 'avr-rcb': 1, 'avr-rss2': 1, 'avr-zigbit': 1, 'c128': 1, 'customrules-c128': 1, 'c64': 1, 'customrules-c64': 1, 'customrules-cc2530dk': 1, 'cc2538dk': 1, 'cooja-ip64': 1, 'customrules-cooja-ip64': 1, 'cooja': 1, 'customrules-cooja': 1, 'econotag': 1, 'ecc': 1, 'flash': 1, 'ev-aducrf101mkxz': 1, 'eval-adf7xxxmb4z': 1, 'exp5438': 1, 'customrules-galileo': 1, 'galileo': 1, 'mbxxx': 1, 'micaz': 1, 'mib510': 1, 'minimal-net': 1, 'nrf52dk': 1, 'openmote-cc2538': 1, 'seedeye': 1, 'common': 2, 'sky': 2, 'srf06-cc26xx': 1, 'launchpad': 1, 'cc1310': 1, 'cc1350': 2, 'cc2650': 2, 'sensortag': 1, 'srf06': 1, 'ids01a4': 1, 'ids01a5': 1, 'iks01a1': 1, 'stm32nucleo-spirit1': 1, 'stm32test': 1, 'customrules-win32': 1, 'win32': 1, 'wismote': 1, 'z1': 1, 'z1sp': 2, 'zoul': 1, 'firefly-reva': 1, 'firefly': 1, 'orion': 1, 'remote-reva': 1, 'remote-revb': 1, 'flaky': 2, 'fails': 1, 'compile-test': 1, 'simulation-test': 1, 'system': 1, 'dsk': 1, 'po': 1, 'sys': 4, 'MF': 1, 'properties': 2, 'jar': 7, 'config': 18, 'firmware': 1, 'ihex': 1, 'map': 1, 'policy': 1, 'dll': 6, 'raven': 1, 'platform': 1, 'pyd': 15, 'zip': 1, 'exe': 8, 'am': 1, 'bin': 1, 'DLL': 1, 's37': 1, 'bat': 1, 'ihx': 8}",4382,,False,False,
borgbackup/borg,18942,"{'yml': 2, '': 23, 'md': 2, 'sh': 6, 'rst': 50, 'in': 1, 'py': 81, 'ico': 1, 'pdf': 1, 'png': 6, 'svg': 1, 'txt': 9, 'html': 3, 'css': 1, 'inc': 44, 'vsd': 5, '1': 34, 'json': 3, 'conf': 1, 'spec': 1, 'c': 50, 'fish': 1, 'ps1': 3, 'cfg': 1, 'h': 54, 'pyx': 12, 'gz': 1, 'ini': 1}",398,,False,False,
jonls/redshift,2146,"{'': 10, 'md': 5, 'yml': 2, 'am': 3, 'ac': 1, 'plist': 1, 'spec': 1, 'in': 9, 'png': 1, 'svg': 7, 'po': 36, 'pot': 1, '1': 1, 'sample': 1, 'c': 17, 'h': 18, 'm': 1, 'py': 4, 'rc': 2, 'ico': 1}",122,,False,False,
sqlcipher/sqlcipher,40344,"{'md': 14, '': 12, 'in': 11, 'linux-gcc': 1, 'msc': 3, 'json': 1, 'm4': 3, 'eps': 1, 'ico': 1, 'jpg': 1, 'am': 1, 'fallback': 1, 'first': 1, 'txt': 15, 'ac': 3, 'n': 1, 'terms': 1, 'vc': 2, 'c': 335, 'guess': 1, 'sub': 1, 'tcl': 86, 'html': 1, 'h': 58, 'test': 1266, 'tokenizers': 2, 'content': 1, 'syntax': 1, 'sh': 14, 'y': 3, 'cc': 1, 'plist': 2, 'mk': 1, 'uuid': 1, 'subtest': 1, 'template': 1, 'db': 16, '1': 1, 'rc': 1, 'explain': 2, 'cs': 2, 'bat': 2, 'README': 1, 'vsix': 1, 'xaml': 2, 'cpp': 3, 'png': 7, 'appxmanifest': 1, 'sln': 1, 'data': 1, 'filters': 1, 'pfx': 1}",1892,,False,False,
tmk/tmk_keyboard,24764,"{'': 60, 'md': 43, 'rev1': 7, 'hex': 29, 'h': 1819, 'c': 1593, 'rev2': 6, 'txt': 31, 'sh': 4, 'at90usb1286': 1, 'atmega32u2': 1, 'atmega32u4': 2, 'pjrc': 10, 'unimap': 7, 'jpg': 24, '32u4': 4, 'mbed': 1, 'vusb': 3, 'cpp': 360, '8mhz': 1, 'debug': 1, 'actionmap': 1, 'pdf': 1, 'lufa': 9, 'jp': 4, 'rn42': 2, 'iwrap': 1, 'mk': 21, 'S': 11, 'led': 1, 'prototype': 1, 'ld': 85, 's': 227, 'cfg': 3, 'png': 2, '0': 2, '2': 2, 'mac': 1, 'GPLv2': 1, 'GPLv3': 1, 'x': 3, 'rb': 1, '0-tmk': 1, 'inc': 8, 'asm': 1, 'patch': 1, 'yml': 1, 'in': 1, 'dia': 4, 'xml': 1, 'sct': 96, 'icf': 48, 'bin': 3, 'ini': 1, 'html': 12, 'py': 95, 'js': 1, 'tmpl': 338}",4999,,False,False,
