full_name,size,formats,files,mirror_url,archived,disabled,info
koallen/easy-commuting,3339,"{'': 2, 'md': 1, 'gitignore': 1, 'apk': 1, 'gradle': 3, 'pro': 1, 'java': 41, 'xml': 20, 'png': 15, 'properties': 2, 'jar': 1, 'bat': 1}",89,,False,False,
a844062293/Java-,13,"{'xml': 12, 'iml': 1, 'java': 2, 'class': 2}",17,,False,False,
lds23/varia,2,"{'md': 1, 'xml': 1, 'java': 3}",5,,False,False,
atomorojo/Miscellaneous-Projects,,,,,,,Not Found
doublespring168/flink-20181127,24031,"{'': 132, 'md': 227, 'gitignore': 6, 'lock': 1, 'yml': 7, 'html': 81, 'rb': 7, 'xml': 257, 'bat': 4, 'sh': 107, 'svg': 45, 'txt': 6, 'png': 67, 'gif': 1, 'css': 7, 'ico': 3, 'otf': 2, 'eot': 2, 'ttf': 2, 'woff': 2, 'woff2': 2, 'jpg': 1, 'js': 8, 'java': 6562, 'yaml': 16, 'properties': 143, 'yarn-properties': 2, 'toDelete': 1, 'TableFactory': 13, '2-snapshot': 17, '3-snapshot': 27, '4-snapshot': 24, '5-snapshot': 23, '6-snapshot': 23, '2-empty-state-snapshot': 2, '3-empty-state-snapshot': 2, '4-empty-state-snapshot': 2, '5-empty-state-snapshot': 2, '6-empty-state-snapshot': 2, '3-empty-snapshot': 1, '4-empty-snapshot': 1, 'scala': 1163, 'orc': 14, 'template': 5, 'FileSystemFactory': 7, '6-array-type-serializer-data': 1, '6-array-type-serializer-snapshot': 1, '6-big-dec-serializer-data': 1, '6-big-dec-serializer-snapshot': 1, '6-big-int-serializer-data': 1, '6-big-int-serializer-snapshot': 1, '6-boolean-primitive-array-serializer-data': 1, '6-boolean-primitive-array-serializer-snapshot': 1, '6-boolean-serializer-data': 1, '6-boolean-serializer-snapshot': 1, '6-boolean-value-serializer-data': 1, '6-boolean-value-serializer-snapshot': 1, '6-byte-primitive-array-serializer-data': 1, '6-byte-primitive-array-serializer-snapshot': 1, '6-byte-serializer-data': 1, '6-byte-serializer-snapshot': 1, '6-byte-value-serializer-data': 1, '6-byte-value-serializer-snapshot': 1, '6-char-primitive-array-serializer-data': 1, '6-char-primitive-array-serializer-snapshot': 1, '6-char-serializer-data': 1, '6-char-serializer-snapshot': 1, '6-char-value-serializer-data': 1, '6-char-value-serializer-snapshot': 1, '6-date-serializer-data': 1, '6-date-serializer-snapshot': 1, '6-double-primitive-array-serializer-data': 1, '6-double-primitive-array-serializer-snapshot': 1, '6-double-serializer-data': 1, '6-double-serializer-snapshot': 1, '6-double-value-serializer-data': 1, '6-double-value-serializer-snapshot': 1, '6-either-type-serializer-data': 1, '6-either-type-serializer-snapshot': 1, '6-float-primitive-array-serializer-data': 1, '6-float-primitive-array-serializer-snapshot': 1, '6-float-serializer-data': 1, '6-float-serializer-snapshot': 1, '6-float-value-serializer-data': 1, '6-float-value-serializer-snapshot': 1, '6-int-primitive-array-serializer-data': 1, '6-int-primitive-array-serializer-snapshot': 1, '6-int-serializer-data': 1, '6-int-serializer-snapshot': 1, '6-int-value-serializer-data': 1, '6-int-value-serializer-snapshot': 1, '6-list-serializer-data': 1, '6-list-serializer-snapshot': 1, '6-long-primitive-array-serializer-data': 1, '6-long-primitive-array-serializer-snapshot': 1, '6-long-serializer-data': 1, '6-long-serializer-snapshot': 1, '6-long-value-serializer-data': 1, '6-long-value-serializer-snapshot': 1, '6-map-serializer-data': 1, '6-map-serializer-snapshot': 1, '6-null-value-serializer-data': 1, '6-null-value-serializer-snapshot': 1, '6-short-primitive-array-serializer-data': 1, '6-short-primitive-array-serializer-snapshot': 1, '6-short-serializer-data': 1, '6-short-serializer-snapshot': 1, '6-short-value-serializer-data': 1, '6-short-value-serializer-snapshot': 1, '6-sql-date-serializer-data': 1, '6-sql-date-serializer-snapshot': 1, '6-sql-time-serializer-data': 1, '6-sql-time-serializer-snapshot': 1, '6-sql-timestamp-serializer-data': 1, '6-sql-timestamp-serializer-snapshot': 1, '6-string-array-serializer-data': 1, '6-string-array-serializer-snapshot': 1, '6-string-serializer-data': 1, '6-string-serializer-snapshot': 1, '6-string-value-serializer-data': 1, '6-string-value-serializer-snapshot': 1, '6-void-serializer-data': 1, '6-void-serializer-snapshot': 1, '3': 1, 'cfg': 2, 'avsc': 7, '6/_metadata': 3, '7/_metadata': 1, 'jks': 1, 'conf': 2, 'class': 2044, 'plxarc': 15, 'jar': 37, 'pom': 10, '6-avro-generic-type-serializer-address-snapshot': 2, '6-avro-type-serialized-data': 2, '6-avro-type-serializer-address-data': 2, '6-avro-type-serializer-address-snapshot': 2, '6-avro-type-serializer-snapshot': 2, 'avro': 2, 'json': 6, 'gitkeep': 1, 'clj': 16, '6-lockable-type-serializer-data': 2, '6-lockable-type-serializer-snapshot': 2, 'py': 70, 'csv': 1, '6-list-view-serializer-data': 1, '6-list-view-serializer-snapshot': 1, '6-map-view-serializer-data': 1, '6-map-view-serializer-snapshot': 1, 'out': 8, 'timestamp': 4, 'diff': 2, 'xsd': 2, 'jade': 36, 'coffee': 18, 'less': 1, 'styl': 5, '6-arraylist-serializer-data': 1, '6-arraylist-serializer-snapshot': 1, 'snapshot': 2, 'keystore': 2, 'truststore': 1, '2-scala-types-serializer-data': 2, '2-scala-types-serializer-snapshot': 2, '6-scala-either-serializer-data': 2, '6-scala-either-serializer-snapshot': 2, '5-rocksdb-savepoint/_metadata': 4, '5-savepoint/_metadata': 3, '6-rocksdb-savepoint/_metadata': 5, '6-savepoint/_metadata': 3, '4-rocksdb-savepoint/_metadata': 4, '4-savepoint/_metadata': 3, '2/_metadata': 2, '3/_metadata': 2, '4/_metadata': 2, '5/_metadata': 2, '2-jobmanager-savepoint': 1, '2-rocksdb-savepoint': 2, '3-jobmanager-savepoint/_metadata': 1, '3-rocksdb-savepoint/_metadata': 3, '4-jobmanager-savepoint/_metadata': 1, '6-jobmanager-savepoint/_metadata': 2, '5-jobmanager-savepoint/_metadata': 1, '2-savepoint': 1, '3-savepoint/_metadata': 2, 'keytab': 2, 'log': 1}",11482,,False,False,
alvinjo/Zork,20,"{'': 2, 'xml': 7, 'prefs': 3, 'iml': 1, 'java': 5, 'class': 5}",23,,False,False,
raghi9/MeetMeHalfway,133,"{'': 2, 'ser': 1, 'xml': 31, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 4, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",57,,False,False,
star936/rest-api-mybatis,,,,,,,Not Found
dimasrio33/MyMovieLib2,155,"{'': 2, 'xml': 29, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 34, 'png': 11, 'properties': 2, 'jar': 1, 'bat': 1}",86,,False,False,
itrax66/APITesting,34,"{'xml': 32, 'md': 1, 'iml': 1, 'java': 11, 'class': 11}",56,,False,False,
kvahidi/hackcessibility,192,"{'': 2, 'xml': 23, 'gitignore': 1, 'gradle': 3, 'json': 1, 'pro': 1, 'java': 18, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",63,,False,False,
blackness25/Crud,420,"{'': 3, 'xml': 18, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 9, 'png': 16, 'properties': 2, 'jar': 1, 'bat': 1}",55,,False,False,
zVcXr/java-lucene-javafx,627,"{'': 2, 'xml': 1, 'java': 21, 'fxml': 1}",25,,False,False,
lantosgyuri/firebaseChat,85,"{'': 3, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'xml': 10, 'java': 3, 'png': 5, 'properties': 2, 'jar': 1, 'bat': 1}",31,,False,False,
newrey/TrafficRecorder,162,"{'': 3, 'properties': 1, 'md': 1, 'xml': 2, 'cmd': 1, 'java': 26, 'crt': 1, 'der': 1}",36,,False,False,
MrMetolf/CS415-Fall18-SeniorsSPL,,,,,,,Not Found
ahmadnaqi/asoc,4,"{'classpath': 1, 'project': 1, 'prefs': 1, 'class': 1, 'java': 1, 'md': 1, '': 1}",7,,False,False,
Apparum/AppliDistrib_Project,102,"{'gradle': 1, 'class': 20, 'properties': 5, 'MF': 1, 'jar': 1, '': 2, 'bat': 1, 'cmd': 1, 'xml': 3, 'java': 10, 'original': 1, 'lst': 2}",48,,False,False,
omansak/PlayFlowPlanner,641,"{'': 2, 'xml': 34, 'PNG': 14, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 38, 'png': 19, 'JPG': 1, 'properties': 2, 'jar': 1, 'bat': 1}",118,,False,False,
kunwardeeps/MyLeetCode,137,"{'': 7, 'yml': 1, 'json': 2, 'xml': 1, 'java': 154}",165,,False,False,
djmorel/UltimateTicTacToe,19181,"{'': 2, 'xml': 18, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 7, 'png': 17, 'PNG': 3, 'wav': 1, 'properties': 2, 'jar': 1, 'bat': 1}",58,,False,False,
fan-god/fan-share,586,"{'md': 1, 'properties': 13, 'xml': 35, 'java': 151, 'MF': 1, 'html': 2, 'jsp': 12, 'css': 1, 'txt': 1, 'json': 3, 'png': 1, 'sql': 1}",222,,False,False,
corne12345/Friendsr,4458,"{'': 2, 'xml': 18, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 6, 'png': 20, 'jpg': 4, 'properties': 2, 'jar': 1, 'bat': 1}",60,,False,False,
ajit519/DataStructureAndAlgorithm,11,"{'': 2, 'md': 1, 'gradle': 2, 'java': 13, 'txt': 2}",20,,False,False,
DJones2314/myShoppingList,7,"{'xml': 1, 'java': 4, 'class': 4}",9,,False,False,
umeshbsa/android-project-architecture-diagram,4261,"{'': 3, 'ser': 1, 'xml': 22, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 32, 'png': 19, 'properties': 2, 'jar': 1, 'bat': 1}",87,,False,False,
Col-E/Tagger,443,"{'': 2, 'md': 1, 'png': 1, 'xml': 1, 'java': 1}",6,,False,False,
abhirocks1211/AndroidLocationStarterKit,129,"{'': 3, 'gpx': 1, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 5, 'xml': 8, 'png': 12, 'properties': 2, 'jar': 1, 'bat': 1}",39,,False,False,
AngryLionQaz1/automatic,42,"{'': 2, 'md': 1, 'sh': 1, 'xml': 3, 'java': 47, 'yml': 3, 'txt': 1}",58,,False,False,
alekski123/BudgetApp0109,155,"{'': 2, 'xml': 23, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 7, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",51,,False,False,
snarayankar/rbsRestService,100722,"{'': 3, 'jsdtscope': 1, 'prefs': 6, 'component': 1, 'xml': 35, 'container': 1, 'name': 1, 'java': 22, 'properties': 4, 'sql': 3, 'MF': 2, 'html': 2, 'class': 22, 'jar': 12, 'lst': 4}",119,,False,False,
offglitch/HashTable,1,{'java': 1},1,,False,False,
ProjetoSigCar/SIGV008,155,"{'': 2, 'xml': 22, 'gitignore': 1, 'gradle': 3, 'json': 1, 'pro': 1, 'java': 20, 'png': 11, 'properties': 2, 'jar': 1, 'bat': 1}",65,,False,False,
kiseru/java-ee-second-hw,58,"{'gitignore': 3, 'jar': 2, 'properties': 3, '': 6, 'cmd': 3, 'xml': 3, 'java': 34, 'yaml': 4, 'js': 1, 'ftl': 2}",61,,False,False,
MuriloRochaTI/ListaFuncionarios,128,"{'': 2, 'ser': 1, 'xml': 14, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 9, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",45,,False,False,
zhanghuihong/learnGit,,,,,,,Not Found
thanhgit/MusicPlayer,,,,,,,Not Found
GitHermit/sandwich-club-starter-code-master,388,"{'': 3, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'xml': 7, 'java': 4, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1, 'zip': 1}",35,,False,False,
fyhtosky/Haoshitu,15086,"{'': 2, 'ser': 1, 'xml': 201, 'gitignore': 1, 'apk': 2, 'gradle': 3, 'jar': 3, 'pro': 1, 'json': 3, 'jks': 1, 'java': 272, 'css': 3, 'gif': 138, 'png': 376, 'html': 2, 'js': 7, 'properties': 2, 'bat': 1}",1019,,False,False,
SimonFlash/WonderTrade,75,"{'gradle': 2, 'jar': 1, 'properties': 2, '': 1, 'bat': 1, 'java': 13, 'conf': 1}",21,,True,False,
true-nya/JavaQA-3,3,"{'': 1, 'xml': 5, 'html': 1, 'iml': 1, 'java': 1}",9,,False,False,
vivekraideveloper/DynamicGridView,127,"{'': 2, 'ser': 1, 'xml': 17, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 5, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",44,,False,False,
finalsoul1/androidTest,3370,"{'gitignore': 4, 'xml': 29, 'gradle': 6, 'pro': 2, 'java': 9, 'png': 29, 'properties': 4, 'jar': 2, '': 2, 'bat': 2, 'webp': 3, 'xlsx': 1, 'txt': 1}",94,,False,False,
phamvantruongit/ShopOnline,818,"{'': 2, 'xml': 75, 'gitignore': 1, 'gradle': 3, 'json': 1, 'pro': 1, 'java': 89, 'png': 42, 'jpg': 3, 'properties': 2, 'jar': 1, 'bat': 1}",221,,False,False,
firaziza/ATM_Machine,2,"{'java': 1, 'md': 1}",2,,False,False,
mahdi312/FindingRepeatedValues,8,"{'xml': 8, 'iml': 1, 'java': 2}",11,,False,False,
eduardoarandah/localidades-inegi-a-json,7060,"{'': 1, 'md': 1, 'xml': 4, 'properties': 4, 'class': 2, 'csv': 1, 'mf': 1, 'java': 2}",16,,False,False,
hasan-ozturk-2017400258/Reverse_Image_Search,7824,"{'': 2, 'ser': 1, 'xml': 17, 'pdf': 1, 'py': 1, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 7, 'png': 21, 'properties': 2, 'jar': 1, 'bat': 1}",60,,False,False,haozturk/Reverse_Image_Search
EdgarPaulRamirez/Practica4_VideoJuego_U3,7063,"{'': 2, 'xml': 13, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 5, 'png': 21, 'jpg': 2, 'mp3': 7, 'properties': 2, 'jar': 1, 'bat': 1}",60,,False,False,
Ermiji/SpringBoot_3.011,47,"{'': 2, 'jar': 1, 'properties': 2, 'cmd': 1, 'xml': 1, 'java': 4, 'html': 2}",13,,False,False,
prigo149/BST-TDD,4,"{'java': 2, 'md': 1}",3,,False,False,
ihyeung/ihyeung.github.io,67737,"{'': 5, 'scssc': 27, 'html': 19, 'md': 23, 'yml': 2, 'scss': 28, 'eot': 10, 'ttf': 10, 'woff': 10, 'woff2': 10, 'svg': 7, 'jpg': 5, 'png': 12, 'js': 24, 'cpp': 6, 'hpp': 4, 'css': 8, 'xml': 2, 'ico': 3, 'jp2': 1, 'ppm': 1, 'json': 13, 'java': 19, 'py': 2, 'c': 2, 'gitignore': 1, 'dtbcache': 1, 'suo': 1, 'lock': 2, 'ide': 2, 'ide-shm': 2, 'ide-wal': 2, 'config': 1, 'cs': 48, 'csproj': 1, 'user': 1, 'sln': 1, 'cshtml': 55, 'dll': 2, 'pdb': 2, 'cache': 6, 'txt': 3, 'props': 1, 'targets': 1, 'map': 5}",391,,False,False,
londonappbrewery/destini-android-therisingsun39,503,"{'': 2, 'xml': 25, 'iml': 2, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 3, 'png': 7, 'properties': 2, 'jar': 1, 'bat': 1}",48,,False,False,
AerialLadder/SPermission,213,"{'': 3, 'xml': 13, 'md': 1, 'gitignore': 2, 'gradle': 4, 'pro': 2, 'java': 14, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",53,,False,False,
rhinoSp/LibVideoPlayer,7663,"{'': 2, 'xml': 31, 'md': 1, 'gitignore': 2, 'gradle': 4, 'pro': 2, 'apk': 1, 'json': 1, 'java': 18, 'png': 61, 'properties': 2, 'jar': 1, 'bat': 1}",127,,False,False,
c737413802/NewDoctor,,,,,,,Not Found
MilesFan/IntranetWeb,2558,"{'': 2, 'ser': 1, 'xml': 17, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'apk': 1, 'json': 1, 'java': 6, 'js': 4, 'css': 1, 'jpg': 4, 'html': 2, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",58,,False,False,
allure-examples/allure-gradle-junit-example,5,"{'': 1, 'md': 1, 'gradle': 2, 'properties': 2, 'java': 1}",7,,False,False,
ForDingdong/toshop,,,,,,,Not Found
AlessandroStamatto/Awesome_Series,41113,"{'': 2, 'dtbcache': 1, 'suo': 1, 'ide': 1, 'ide-shm': 1, 'ide-wal': 1, 'sln': 1, 'txt': 35, 'csproj': 3, 'user': 1, 'cs': 37, 'xml': 450, 'axml': 2, 'png': 593, 'dll': 194, 'mdb': 10, 'pdb': 71, 'apk': 2, 'flag': 8, 'cache': 18, 'props': 4, 'targets': 3, 'deployment': 1, 'CopyComplete': 2, 'Android/obj/Debug/_dex_stamp': 1, 'stamp': 33, 'config': 1, 'dex': 1, 'zip': 10, 'class': 302, 'jar': 18, 'Android/obj/Debug/android/bin/packaged_resources': 1, 'java': 182, 'jm': 1, 'mj': 1, 'aidl': 7, 'json': 5, 'plist': 2, 'storyboard': 1, 'exe': 2, 'items': 5, 'iOS/obj/iPhoneSimulator/Debug/build-signature/signature': 1, 'xaml': 3, 'jpg': 2, 'md': 1}",2022,,False,False,
jannis-baratheon/poc--junit-suite-with-spring,6,"{'': 4, 'md': 1, 'xml': 1, 'java': 7}",13,,False,False,
J-Henrique/xyz-reader,,,,,,,Not Found
canyinghao/CanOkHttp,1476,"{'': 3, 'md': 1, 'gitignore': 2, 'gradle': 5, 'pro': 2, 'java': 151, 'xml': 12, 'png': 7, 'gz': 1, 'properties': 2, 'jar': 1, 'bat': 1, 'gif': 1}",189,,False,False,
Techmo2/JProfile,37,"{'': 1, 'md': 1, 'java': 4}",6,,False,False,
SergeyKo69/sqlLite,13,"{'xml': 5, 'iml': 1, 'java': 11, 'fxml': 1}",18,,False,False,
berkaybayraktar/parity-collector,29,"{'': 2, 'md': 1, 'cmd': 1, 'xml': 1, 'java': 18, 'properties': 1, 'html': 2}",26,,False,False,
naeunJeon/JSP-Example,659,"{'classpath': 4, 'gitignore': 4, 'project': 4, 'jsdtscope': 4, 'prefs': 4, 'component': 4, 'xml': 4, 'container': 4, 'name': 4, 'jsp': 45, 'MF': 4, 'jpg': 5, 'jar': 1, 'java': 3}",94,,False,False,
taridev/location,126,"{'': 5, 'prefs': 3, 'md': 1, 'txt': 11, 'xml': 1, 'DS_Store': 12, 'properties': 2, 'java': 26, 'gitignore': 2}",63,,False,False,
SelChris/java,5,"{'': 3, 'java': 10}",13,,False,False,
israelmerida/actividad_10_csv_v01,25,"{'md': 1, 'xml': 4, 'netbeans_automatic_build': 1, 'netbeans_update_resources': 1, 'class': 7, 'form': 2, 'mf': 1, 'properties': 3, 'java': 4}",24,,False,False,
mathiaspamu/cbsexam,6876,"{'': 2, 'xml': 7, 'icloud': 1, 'html': 64, 'js': 1, 'css': 1, 'iml': 2, 'md': 1, 'sql': 1, 'java': 26, 'json': 1, 'properties': 1, 'jsp': 1}",109,,False,False,
anmol098/CableManagment,,,,,,,Not Found
biconou/Lab,55334,"{'': 2, 'name': 2, 'xml': 49, 'iml': 3, 'java': 60, 'MF': 2, 'class': 1, 'ftl': 3, 'md': 3, 'properties': 5, 'script': 2, 'sql': 5, 'textile': 1, 'svn/entries': 21, 'svn-base': 14, 'launch': 2, 'bak': 2, 'pdf': 3, 'zip': 3, 'txt': 3, 'html': 7, 'gif': 3, 'png': 6, 'css': 12, 'js': 9, 'py': 8, 'pyc': 1, 'gitignore': 2, 'gradle': 3, 'pro': 1, 'jar': 1, 'bat': 4, 'xsd': 1, 'log': 1}",245,,False,False,
nhunguyenha/RoomTutorial,160,"{'': 2, 'ser': 1, 'xml': 17, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'json': 2, 'kt': 2, 'java': 14, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",58,,False,False,
semapu/PAD-3A,62645,"{'class': 106, 'MF': 1, 'java': 69, 'gz': 7, 'xml': 21, 'properties': 16, '': 13, 'mf': 4, 'odp': 2, 'pdf': 3, 'zip': 2, 'tgz': 2, 'groovy': 2, 'java~': 11, 'DS_Store': 2, 'layout/_DS_Store': 1, 'md': 2, 'scala': 11, 'odt': 1, 'scala~': 4, 'TXT': 1, 'jar': 15, '4/bin/fsc': 1, 'bat': 5, '4/bin/scala': 1, '4/bin/scalac': 1, '4/bin/scaladoc': 1, '4/bin/scalap': 1, 'rtf': 1, '4/doc/README': 1, 'txt': 8, 'css': 1, 'html': 6, 'gif': 1, 'png': 1, '1': 5}",330,,False,False,
Ibrahimkk/Software-Design-Final-Project-,3,"{'': 1, 'md': 1, 'java': 6}",8,,False,False,
kensou24/java_study,42579,"{'': 56, 'gitignore': 48, 'yml': 45, 'md': 163, 'png': 178, 'gradle': 14, 'java': 10395, 'Processor': 1, 'xml': 323, 'txt': 52, 'properties': 144, 'bat': 2, 'gif': 89, 'css': 49, 'gitattributes': 3, 'sql': 24, 'html': 102, 'tag': 8, 'ico': 6, 'otf': 13, 'eot': 4, 'svg': 10, 'ttf': 5, 'woff': 4, 'woff2': 2, 'js': 187, 'map': 1, 'swf': 1, 'json': 55, 'jpg': 7, 'pro': 1, 'fbprefs': 1, 'gz': 1, 'groovy': 1, 'template': 4, 'centos': 1, 'yaml': 13, 'proto': 1, 'jpeg': 200, 'pem': 17, 'sh': 6, 'key': 2, 'p12': 3, 'cnf': 1, 'crt': 3, 'cmd': 15, 'c': 11, 'h': 20, 'pp': 35, 'rb': 190, 'erb': 2, 'preseed': 1, 'gemfile': 1, 'rspec': 1, 'markdown': 3, 'opts': 1, 'xsd': 1, 'jks': 6, 'cer': 3, 'clj': 13, 'lisp': 12, 'csproj': 26, 'config': 25, 'cs': 42, 'sln': 1, 'exs': 14, 'erl': 10, 'go': 12, 'hs': 12, 'kt': 24, 'resolved': 10, 'pbxproj': 10, 'xcworkspacedata': 10, 'm': 15, 'storyboard': 20, 'plist': 13, 'pl': 12, 'gitkeep': 1, 'php': 37, 'py': 14, 'lock': 1, 'scala': 14, 'swift': 10, 'jar': 12, 'adoc': 15, 'jsp': 23, 'ldif': 1, 'csv': 2, 'lst': 13, 'original': 3, 'factories': 2, 'gitignore(1)': 1, 'pdf': 6, 'MF': 10, 'lua': 1, 'xmind': 1, 'hgignore': 1, 'hgtags': 1, 'cshtml': 10, 'node-version': 1, 'icns': 1, 'url': 3}",13001,,False,False,
londonappbrewery/destini-android-JLEL,503,"{'': 2, 'xml': 25, 'iml': 2, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 3, 'png': 7, 'properties': 2, 'jar': 1, 'bat': 1}",48,,False,False,
rajeevkushwaha10/ai,60,"{'py': 5, 'xml': 11, 'class': 3, 'mf': 3, 'properties': 10, 'java': 3, 'TXT': 1, 'jar': 1, 'md': 1}",38,,False,False,
deepeye/iksolr4.8,1187,"{'': 1, 'md': 1, 'xml': 2, 'dic': 5, 'java': 26}",35,,False,False,
pawlusmall/ARCoreMovies,39300,"{'': 3, 'xml': 14, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'jpg': 4, 'json': 4, 'mp4': 4, 'imgdb': 1, 'java': 2, 'png': 10, 'properties': 2, 'jar': 1, 'bat': 1}",51,,False,False,somepablo/ARCoreMovies
NowshadRuhan/BrowserApps,,,,,,,Not Found
andrew-mainhart/checkers-rest,94,"{'': 2, 'jar': 1, 'properties': 2, 'md': 1, 'yml': 1, 'cmd': 1, 'xml': 1, 'sh': 2, 'java': 18}",29,,False,False,
sgouri-nisum-com/devops-repo,,,,,,,Not Found
zhgoat/testgit,,,,,,,Not Found
Ksu-nya/spring,10,"{'': 1, 'md': 1, 'xml': 2, 'java': 15}",19,,False,False,
