full_name,size,formats,files,mirror_url,archived,disabled,info
fmohr/AILibs,155507,"{'': 5, 'yml': 2, 'gitignore': 24, 'gradle': 30, 'css': 4, 'java': 1837, 'dtd': 11, 'xml': 16, 'resource': 2, 'md': 9, 'properties': 23, 'pdf': 5, 'template': 4, 'cfg': 2, 'sql': 2, 'arff': 70, 'txt': 34, 'html': 6, 'json': 112, 'pcl': 5, 'py': 17, 'csv': 6, 'mat': 1, 'pyc': 1, 'tex': 2, 'vsdx': 3, 'png': 10, 'jar': 8, 'bat': 1, 'sh': 2, 'stan': 2, 'R': 3, 'hpp': 1, 'db': 1, 'proto': 2, 'owl': 2, 'MD': 1, 'zip': 11, 'ser': 14}",2291,,False,False,
spoofzu/DeepViolet,8057,"{'': 3, 'yml': 1, 'md': 1, 'sh': 3, 'enc': 2, 'html': 85, 'js': 1, 'css': 4, 'xml': 3, 'java': 34, 'json': 2}",139,,False,False,
cloudtrust/keycloak-export,149,"{'': 4, 'md': 1, 'xml': 7, 'java': 12, 'json': 3, 'properties': 2, 'sh': 1, 'ImportProviderFactory': 1, 'RealmResourceProviderFactory': 1, 'js': 1}",33,,False,False,
asdfqwrasdf/ArcFaceDemo,449,"{'': 3, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'xml': 8, 'java': 6, 'png': 5, 'md': 1, 'properties': 2, 'jar': 1, 'bat': 1}",32,,False,False,
jeenie/graduation_system,12950,"{'': 3, 'jar': 2, 'properties': 6, 'md': 1, 'gitignore': 1, 'cmd': 2, 'xml': 67, 'class': 81, 'jsp': 73, 'js': 30, 'txt': 2, 'css': 26, 'map': 4, 'otf': 2, 'eot': 4, 'svg': 4, 'ttf': 4, 'woff': 4, 'jpg': 36, 'png': 186, 'gif': 22, 'xlsx': 4, 'java': 96, 'DS_Store': 2}",662,,False,False,
splunk/kafka-connect-splunk,17139,"{'yml': 1, '': 4, 'md': 2, 'sh': 7, 'kafka-connect-splunk': 1, 'py': 14, 'dockerfile': 2, 'properties': 4, 'xml': 3, 'java': 73, 'jks': 1, 'yaml': 1, 'template': 1, 'conf': 1, 'ini': 1, 'txt': 1}",117,,False,False,
dubreuia/intellij-plugin-save-actions,1372,"{'yml': 5, 'md': 6, '': 2, 'xml': 5, 'txt': 1, 'gradle': 1, 'svg': 14, 'grid': 1, 'png': 3, 'jar': 1, 'properties': 1, 'bat': 1, 'sh': 5, 'java': 102, 'epf': 3}",151,,False,False,
wildfly/maven-plugins,214,"{'': 2, 'md': 2, 'xml': 8, 'properties': 1, 'groovy': 1, 'java': 34, 'json': 3, 'adoc': 2, 'html': 1}",54,,False,False,
OpenSILEX/phis-ws,10261,"{'': 2, 'md': 1, 'txt': 1, 'xml': 5, 'java': 333, 'properties': 7, 'der': 1, 'js': 1, 'ttf': 3, 'html': 3, 'css': 1, 'eot': 1, 'svg': 1, 'woff': 1, 'woff2': 1, 'jpg': 1, 'png': 1}",364,,False,False,
micronaut-projects/micronaut-spring,2809,"{'yml': 12, '': 8, 'md': 4, 'gradle': 13, 'xml': 8, 'java': 129, 'config': 2, 'jar': 5, 'properties': 7, 'bat': 3, 'iml': 2, 'cmd': 2, 'kt': 8, 'html': 3, 'gitignore': 1, 'AnnotationMapper': 3, 'groovy': 20, 'adoc': 12}",242,,False,False,
broadinstitute/barclay,,,,,,,API rate limit exceeded for 185.220.101.19. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)
spotify/logging-java,,,,,,,API rate limit exceeded for 185.220.101.19. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)
rengwuxian/HenCoderPlus,,,,,,,API rate limit exceeded for 185.220.101.19. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)
umple/umple,,,,,,,API rate limit exceeded for 185.220.101.19. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)
electric-cloud/EC-S3,,,,,,,API rate limit exceeded for 185.220.101.19. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)
fiji/microscope-image-quality,74,"{'': 1, 'yml': 1, 'sh': 1, 'enc': 1, 'txt': 1, 'md': 1, 'xml': 1, 'java': 3}",10,,False,False,
B3Partners/playbase-service,10016,"{'': 2, 'yml': 1, 'md': 1, 'xml': 6, 'java': 34, 'sql': 10, 'csv': 11, 'json': 9, 'properties': 3, 'jsp': 20, 'css': 5, 'js': 11, 'map': 4, 'eot': 1, 'svg': 1, 'ttf': 1, 'woff': 1, 'woff2': 1, 'jpg': 17, 'txt': 1}",140,,False,False,
oswetto/LoboEvolution,20957,"{'yml': 6, '': 3, 'md': 3, 'classpath': 8, 'gitignore': 9, 'project': 9, 'prefs': 5, 'java': 1730, 'png': 196, 'sql': 9, 'html': 7, 'gif': 70, 'jpg': 26, 'jar': 3, 'icc': 3, 'properties': 3, 'pfb': 14, 'txt': 1, 'gradle': 1, 'xml': 4}",2110,,False,False,LoboEvolution/LoboEvolution
paynow/Paynow-Java-SDK,178,"{'': 3, 'md': 1, 'gradle': 2, 'jar': 1, 'properties': 1, 'bat': 1, 'java': 36}",45,,False,False,
JULIELab/jcore-base,215792,"{'': 135, 'yml': 2, 'md': 71, 'gitignore': 42, 'meta': 66, 'xml': 313, 'java': 748, 'txt': 51, 'sgm': 1, 'dtd': 1, 'html': 3, 'tsv': 10, 'exc': 4, 'index': 3, 'list': 2, 'serial': 2, 'small': 3, 'bin': 6, 'conf': 8, 'a1': 7, 'a2': 7, 'HiddenMarkovModel': 1, 'backup': 1, 'data': 1, 'properties': 13, 'script': 1, 'xmi': 28, 'CONLL': 2, 'json': 5, 'csv': 1, 'gz': 32, 'dat': 5, 'map': 2, 'py': 6, 'pt': 2, 'xsd': 4, 'iob': 6, 'vad': 2, 'pos': 1, 'tags': 1, 'ppd': 5, 'pdf': 11, 'tex': 11, 'bib': 4, 'sh': 9, 'aux': 5, 'sent': 2, 'tok': 2, 'class': 2, 'ch': 5, 'tst': 1, 'testdict': 2, 'model': 4, 'doc': 1, 'jar': 10, 'cfg': 2, 'conll': 2, 'toc': 1, 'bbl': 3, 'blg': 3, 'dvi': 3, 'parsed': 1, 'ps': 3, 'opennlp': 1, 'readme': 6, 'zip': 3, 'ser': 1, 'dummy': 1, 'enc': 1}",1704,,False,False,
Voilance/XuanHu-Android,6004,"{'': 3, 'xml': 76, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 49, 'png': 97, 'jpg': 9, 'PNG': 2, 'gif': 1, 'ttf': 11, 'properties': 2, 'jar': 1, 'bat': 1}",257,,False,False,
HealthySouthKern/SouthKern-Android,917,"{'': 2, 'xml': 89, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 52, 'json': 2, 'png': 60, 'jpg': 1, 'properties': 2, 'jar': 1, 'bat': 1}",216,,False,False,
ankitdixit/prestoeventlistener,41782,"{'xml': 99, 'md': 1, 'iml': 1, 'java': 5, 'Plugin': 2, 'class': 5, 'properties': 1, 'lst': 3, 'jar': 2}",119,,False,False,
BatedUrGonnaDie/glitchify,251,"{'': 4, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'xml': 5, 'java': 6, 'png': 5, 'properties': 2, 'jar': 1, 'bat': 1}",30,,False,False,
jyaganeh/android-google-maps-demo,543,"{'': 1, 'xml': 7, 'md': 1, 'png': 5, 'jar': 1, 'txt': 1, 'java': 1}",17,,False,False,
team-cyhee/rabit_android,1543,"{'iml': 2, 'gradle': 3, 'txt': 1, 'pro': 1, 'xml': 21, 'java': 11, 'png': 7, 'properties': 2, '': 1, 'bat': 1}",50,,False,False,
xt9/DeepMobLearning,786,"{'': 2, 'md': 2, 'gradle': 1, 'properties': 2, 'jar': 1, 'bat': 1, 'java': 150, 'toml': 1, 'json': 141, 'png': 92, 'mcmeta': 5}",398,,False,False,
apache/commons-net,7528,"{'yml': 2, '': 1, 'txt': 4, 'md': 2, 'xml': 16, 'vm': 1, 'java': 272, 'properties': 2, 'xcf': 1, 'cgi': 1, 'png': 1}",303,,False,False,
IBM/og,3002,"{'': 5, 'md': 1, 'object': 1, 'prefs': 26, 'xml': 32, 'java': 275, 'adoc': 1, 'json': 5, 'properties': 1, 'jsap': 1}",348,,False,False,
paginagmbh/EPUB-Checker,18544,"{'yml': 2, '': 2, 'md': 1, 'xml': 7, 'jar': 2, 'md5': 6, 'sha1': 6, 'pom': 2, 'json': 12, 'sh': 2, 'gif': 3, 'icns': 2, 'png': 23, 'ico': 1, 'bmp': 1, 'psd': 2, 'txt': 1, 'java': 24}",99,,False,False,
Team2537/SuperGUI,397,"{'md': 1, 'classpath': 1, 'gitignore': 1, 'project': 1, 'prefs': 1, 'java': 11, 'png': 1}",17,,False,False,
stsiushkevich/learn-reactjs,5191,"{'': 4, 'jar': 1, 'properties': 2, 'md': 1, 'cmd': 1, 'xml': 3, 'java': 15, 'jsp': 227, 'tag': 919, 'css': 18, 'map': 1, 'eot': 3, 'svg': 15, 'woff': 3, 'woff2': 3, 'ttf': 1, 'png': 64, 'ico': 1, 'gif': 2, 'PNG': 3, 'js': 26}",1313,,False,False,
code-not-found/jsf-primefaces,110,"{'': 2, 'yml': 4, 'md': 14, 'xml': 22, 'java': 42, 'xhtml': 18, 'sql': 2, 'css': 2}",106,,False,False,
cubixguy77/SimpsonsTrivia,5875,"{'': 2, 'xml': 119, 'md': 1, 'yml': 1, 'json': 4, 'gradle': 3, 'properties': 2, 'java': 71, 'png': 120, 'jar': 1, 'bat': 1, 'html': 1}",326,,False,False,
wangxp423/ViewExercise,71278,"{'': 2, 'md': 1, 'gradle': 3, 'pro': 1, 'java': 81, 'xml': 69, 'json': 1, 'png': 44, 'jpg': 19, 'properties': 2, 'jar': 1, 'bat': 1, 'gif': 14, 'apk': 2}",241,,False,False,
vaadin/vaadin-iron-list-flow,175,"{'': 2, 'md': 1, 'xml': 5, 'java': 7, 'js': 2}",17,,False,False,
uec-kunolab/common,,,,,,,Not Found
LineageOS/android_packages_apps_Profiles,443,"{'mk': 1, 'xml': 65, 'java': 3}",69,,False,False,
TrashOut/Android,10942,"{'': 3, 'md': 1, 'gradle': 3, 'properties': 3, 'pro': 1, 'json': 3, 'java': 207, 'xml': 116, 'aidl': 2, 'ttf': 1, 'png': 121, 'jpg': 2, 'jar': 1, 'bat': 1}",465,,False,False,
SAP/devops-cm-client,1389,"{'': 4, 'yml': 1, 'md': 3, 'enc': 1, 'xml': 9, 'java': 90, 'cli/src/main/resources/bin/cmclient': 1, 'txt': 1, 'sh': 5, 'json': 18}",133,,False,False,
V2GClarity/RISE-V2G,3347,"{'': 1, 'txt': 6, 'md': 2, 'cnf': 15, 'bat': 2, 'sh': 2, 'xml': 13, 'pem': 8, 'p12': 2, 'key': 1, 'gitignore': 2, 'properties': 2, 'java': 227, 'jar': 2, 'md5': 6, 'sha1': 6, 'pom': 2, 'xsd': 6, 'exig': 1}",306,,False,False,
zgl1011/canal-kafka-hbase,89,"{'md': 1, 'iml': 1, 'xml': 1, 'java': 49, 'yml': 4}",56,,False,False,
MJRLegends/ExtraPlanets,28368,"{'md': 4, '': 1, 'txt': 1, 'json': 2016, 'gradle': 1, 'java': 1050, 'lang': 14, 'mtl': 15, 'obj': 23, 'png': 1008, 'mcmeta': 26, 'info': 1}",4160,,False,False,
Funwayguy/OreExcavation,,,,,,,Not Found
FTSRG/viewmodel,5542,"{'': 3, 'prefs': 95, 'md': 5, 'project': 30, 'csv': 2, 'Rmd': 2, 'Rproj': 1, 'properties': 27, 'xml': 46, 'html': 26, 'json': 32, 'xmi': 19, 'version': 1, 'classpath': 21, 'MF': 21, 'xtend': 121, 'asm': 3, 'atl': 3, 'WTFPL': 1, 'java': 280, 'ecore': 13, 'genmodel': 11, 'aird': 1, 'vql': 13, 'gitignore': 7, 'tgg': 16, 'viewmodel': 3, '_trace': 1, 'product': 1, 'target': 2, 'sh': 2, 'py': 1, 'mwe2': 1, 'xtext': 1, 'gitkeep': 4}",816,,False,False,ftsrg/viewmodel
jenkinsci/remoting,4322,"{'yml': 2, '': 5, 'xml': 4, 'config': 1, 'md': 17, 'txt': 1, 'png': 2, 'jpg': 1, 'xcf': 1, 'bat': 1, 'properties': 2, 'java': 295, 'keystore': 1, 'jnlp': 5, 'dtd': 1}",339,,False,False,
Ericsson/scenarios,402,"{'': 1, 'md': 2, 'xml': 2, 'java': 101, 'js': 1, 'css': 2, 'gif': 7, 'png': 7, 'svg': 4, 'csv': 9, 'graphml': 27, 'properties': 1, 'cnfx': 1}",165,,False,False,
