full_name,size,formats,files,mirror_url,archived,disabled,info
lucko/spark,783,"{'yml': 3, '': 2, 'txt': 1, 'md': 1, 'gradle': 10, 'properties': 2, 'jar': 1, 'bat': 1, 'java': 86, 'proto': 1, 'png': 1, 'json': 2, 'mcmeta': 2, 'cfg': 1, 'toml': 1}",115,,False,False,
Omooo/BlackFish,4317,"{'': 3, 'xml': 180, 'md': 1, 'gitignore': 7, 'gradle': 9, 'pro': 4, 'java': 131, 'jar': 3, 'png': 183, 'jpg': 5, 'json': 3, 'properties': 3, 'bat': 1, 'groovy': 5}",538,,False,False,
UET-INT2204-12-fall-18/assignment-2-bomberman-cac-hh-btl,,,,,,,Not Found
itrenjunhua/MyMVP,3678,"{'': 2, 'xml': 98, 'md': 1, 'gitignore': 11, 'gradle': 14, 'pro': 11, 'java': 172, 'kt': 20, 'png': 36, 'properties': 2, 'jar': 1, 'bat': 1, 'txt': 1}",370,,False,False,
The-Sequence-Ontology/MSO,262512,"{'jar': 1, 'obo': 3, 'owl': 6, 'pdf': 1, 'md': 1, 'java': 4}",16,,False,False,
cnaude/PurpleIRC-spigot,1058,"{'': 1, 'md': 1, 'xml': 2, 'java': 168, 'yml': 3}",175,,False,False,
londonappbrewery/Quizzler-Android,244,"{'': 2, 'xml': 10, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 3, 'png': 6, 'properties': 2, 'jar': 1, 'bat': 1}",30,,False,False,
Yakindu/solidity-ide,212482,"{'yml': 3, '': 5, 'xml': 36, 'iml': 1, 'md': 10, 'gif': 8, 'project': 23, 'prefs': 32, 'sct': 4, 'sgen': 1, 'sol': 151, 'gitignore': 16, 'bin': 1, 'examples/solidity/MultiSigWallet/LICENSE': 1, 'examples/solidity/corion/LICENSE': 1, 'examples/solidity/gnosis/LICENSE': 1, 'examples/solidity/milestonetracker/LICENSE': 1, 'examples/solidity/stringutils/LICENSE': 1, 'examples/solidity/zeppelin/LICENSE': 1, 'editorconfig': 1, 'cson': 2, 'js': 1, 'json': 14, 'less': 1, 'sh': 2, 'ts': 14, 'lock': 1, 'vscodeignore': 1, 'txt': 2, 'gradle': 1, 'properties': 23, 'jar': 2, 'bat': 1, 'png': 18, 'tmLanguage': 1, 'html': 4, 'classpath': 13, 'MF': 14, 'java': 223, 'xtend': 30, 'xmi': 1, 'fragment/compiler/lllc': 1, 'fragment/compiler/solc': 2, 'dll': 3, 'exe': 1, 'css': 3, 'launch': 3, 'ecore': 1, 'genmodel': 1, 'mwe2': 1, 'xtext': 1, 'ini': 2, 'product': 1, 'bmp': 1, 'xhtml': 1, 'target': 2}",691,,False,False,
OpenLiberty/guide-cors,101,"{'': 2, 'yml': 1, 'adoc': 1, 'xml': 6, 'java': 10, 'html': 2, 'sh': 1}",23,,False,False,
hemin1003/alibaba-dubbo-study,1682,"{'': 1, 'md': 1, 'xml': 180, 'java': 1210, 'vm': 63, 'css': 4, 'js': 10, 'properties': 17, 'ico': 1, 'gif': 17, 'png': 76, 'bat': 3, 'Cluster': 1, 'ConfiguratorFactory': 1, 'LoadBalance': 1, 'Merger': 1, 'RouterFactory': 1, 'javascript': 3, 'Compiler': 1, 'ExtensionFactory': 2, 'LoggerAdapter': 1, 'Serialization': 1, 'StatusChecker': 5, 'DataStore': 1, 'ThreadPool': 1, 'ActivateExt1': 2, 'HasAdaptiveExt': 1, 'CompatibleExt': 1, 'SimpleExt': 1, 'Ext2': 1, 'UseProtocolKeyExt': 1, 'NoUrlParamExt': 1, 'NoAdaptiveMethodExt': 1, 'Ext6': 1, 'WrappedExt': 1, 'InitErrorExt': 1, 'AddExt1': 1, 'txt': 3, 'fc': 1, 'flex': 1, 'load': 1, 'RegistryFactory': 6, 'Protocol': 12, 'xsd': 1, 'handlers': 1, 'schemas': 1, 'Filter': 6, 'sh': 9, 'PageHandler': 4, 'Container': 5, 'CacheFactory': 1, 'Validation': 1, 'MonitorFactory': 1, 'Codec2': 3, 'Dispatcher': 1, 'Exchanger': 1, 'TelnetHandler': 2, 'Transporter': 3, 'HttpBinder': 1, 'Networker': 1, 'ZookeeperTransporter': 1, 'InvokerListener': 1, 'ProxyFactory': 1, 'ClassNameGenerator': 1, 'thrift': 3}",1689,,False,False,
itning/Student-Homework-Management-System,3505,"{'': 3, 'md': 1, 'bat': 1, 'png': 5, 'jar': 1, 'xml': 9, 'java': 23, 'properties': 2, 'css': 11, 'ico': 2, 'jpeg': 1, 'jpg': 2, 'jsp': 15, 'js': 25, 'map': 4, 'eot': 1, 'svg': 1, 'ttf': 1, 'woff': 1, 'woff2': 1, 'gif': 2}",112,,False,False,
r17171709/android_demo,30294,"{'gitignore': 89, 'gradle': 170, 'pro': 57, 'java': 325, 'xml': 892, 'kt': 252, 'png': 601, 'properties': 108, '': 54, 'bat': 53, 'name': 18, 'jar': 65, 'Processor': 3, 'iml': 26, 'keystore': 2, 'so': 5, 'cpp': 1, 'h': 2, 'c': 1, 'jpg': 11, 'yaml': 3, 'txt': 1, 'dart': 139, 'jpeg': 2, 'gif': 1, 'svg': 3, 'html': 1, 'metadata': 1, 'md': 2, 'ttf': 1, 'plist': 2, 'xcconfig': 2, 'pbxproj': 1, 'xcworkspacedata': 2, 'xcscheme': 1, 'm': 2, 'json': 2, 'storyboard': 2, 'lock': 1, 'py': 1}",2905,,False,False,
Azure-Samples/azure-cosmos-db-mongodb-java-getting-started,9,"{'': 2, 'md': 1, 'xml': 1, 'java': 1}",5,,False,False,
xywl/backend,1105,"{'': 1, 'md': 2, 'gradle': 6, 'java': 203, 'factories': 1, 'xml': 13, 'sql': 1, 'asta': 1, 'properties': 1, 'yml': 1}",230,,False,False,
wultra/powerauth-restful-integration,945,"{'': 2, 'yml': 1, 'md': 8, 'xml': 10, 'gitignore': 3, 'java': 154, 'properties': 1}",179,,False,False,
wso2-extensions/siddhi-map-json,1717,"{'': 2, 'md': 42, 'xml': 5, 'java': 7, 'properties': 2, 'js': 4, 'svg': 2, 'css': 2, 'ico': 1, 'yml': 1}",68,,False,False,siddhi-io/siddhi-map-json
AdeptJ/adeptj-runtime,3831,"{'': 3, 'yml': 1, 'md': 1, 'sh': 3, 'cfg': 1, 'xml': 2, 'java': 75, 'Configurator': 1, 'properties': 2, 'css': 3, 'map': 1, 'ico': 1, 'png': 1, 'html': 6, 'txt': 1, 'conf': 1, 'jks': 1}",104,,False,False,
drinkjava2/jDialects,1147,"{'': 3, 'xls': 1, 'md': 2, 'bat': 13, 'xml': 4, 'java': 94, 'properties': 8, 'png': 1}",126,,False,False,
sford/yet-another-commit-checker,519,"{'yml': 1, '': 2, 'md': 3, 'txt': 1, 'xml': 4, 'sh': 2, 'java': 65, 'css': 1, 'png': 2, 'js': 2, 'soy': 2, 'properties': 2}",87,,False,False,
ryenus/rop,583,"{'': 3, 'yml': 1, 'md': 1, 'xml': 1, 'properties': 1, 'java': 27, 'out': 1}",35,,False,False,
alibaba/fluentable,66,"{'': 1, 'md': 2, 'xml': 2, 'java': 58, 'properties': 1}",64,,False,False,
eclipse/concierge,3335,"{'': 6, 'jar': 6, 'properties': 18, 'yml': 1, 'md': 19, 'gradle': 19, 'classpath': 17, 'gitignore': 23, 'project': 19, 'prefs': 29, 'MF': 17, 'java': 287, 'eventadmin/src/org/osgi/service/event/packageinfo': 1, 'packageadmin/src/org/osgi/service/packageadmin/packageinfo': 1, 'permission/src/org/osgi/service/condpermadmin/packageinfo': 2, 'permission/src/org/osgi/service/permissionadmin/packageinfo': 2, 'startlevel/src/org/osgi/service/startlevel/packageinfo': 1, 'DocumentBuilderFactory': 1, 'SAXParserFactory': 1, 'xmlparser/src/org/osgi/util/xml/packageinfo': 1, 'sh': 4, 'html': 3, 'txt': 5, 'css': 3, 'js': 1, '2/themes/LICENSE': 1, 'xargs': 6, 'concierge/META-INF/micro-services': 1, 'FrameworkFactory': 1, 'concierge/src/org/osgi/dto/packageinfo': 1, 'concierge/src/org/osgi/framework/dto/packageinfo': 1, 'concierge/src/org/osgi/framework/hooks/bundle/packageinfo': 1, 'concierge/src/org/osgi/framework/hooks/resolver/packageinfo': 1, 'concierge/src/org/osgi/framework/hooks/service/packageinfo': 1, 'concierge/src/org/osgi/framework/hooks/weaving/packageinfo': 1, 'concierge/src/org/osgi/framework/launch/packageinfo': 1, 'concierge/src/org/osgi/framework/namespace/packageinfo': 1, 'concierge/src/org/osgi/framework/packageinfo': 1, 'concierge/src/org/osgi/framework/startlevel/dto/packageinfo': 1, 'concierge/src/org/osgi/framework/startlevel/packageinfo': 1, 'concierge/src/org/osgi/framework/wiring/dto/packageinfo': 1, 'concierge/src/org/osgi/framework/wiring/packageinfo': 1, 'concierge/src/org/osgi/resource/dto/packageinfo': 1, 'concierge/src/org/osgi/resource/packageinfo': 1, 'concierge/src/org/osgi/service/log/packageinfo': 1, 'concierge/src/org/osgi/service/packageadmin/packageinfo': 1, 'concierge/src/org/osgi/service/resolver/packageinfo': 1, 'concierge/src/org/osgi/service/startlevel/packageinfo': 1, 'concierge/src/org/osgi/service/url/packageinfo': 1, 'concierge/src/org/osgi/util/tracker/packageinfo': 1, 'bat': 1, 'xml': 4, 'launch': 3, 'placeholder': 2, 'php': 4, 'png': 6, 'svg': 1}",538,,False,False,
keepcosmos/beanmother,688,"{'': 2, 'yml': 11, 'md': 2, 'xml': 6, 'java': 156, 'gitignore': 4, 'txt': 1, 'html': 1, 'png': 2}",185,,False,False,
florind/inception-serving-sb,1679,"{'yml': 3, '': 4, 'md': 1, 'gradle': 2, 'jpg': 6, 'jar': 1, 'properties': 1, 'adoc': 1, 'java': 6, 'html': 1, 'js': 1, 'png': 1}",28,,False,False,
Giswater/giswater,58029,"{'': 6, 'md': 1, 'gsw': 2, 'properties': 11, 'xml': 1, 'exe': 10, 'qgs': 2, 'png': 7, 'ico': 1, 'sqlite': 6, 'inp': 5, 'txt': 2, 'jar': 7, 'asc': 1, 'java': 61}",123,,False,False,
elf-oskari/oskari-server-extensions,1027,"{'': 2, 'md': 1, 'xml': 12, 'sql': 38, 'json': 10, 'java': 18, 'Processor': 1, 'html': 1, 'jsp': 3, 'properties': 1, 'gitignore': 1}",88,,False,False,
dangerfarms/react-native-batch,110,"{'': 5, 'md': 4, 'iml': 1, 'gradle': 1, 'jar': 1, 'properties': 1, 'bat': 1, 'xml': 1, 'java': 4, 'js': 1, 'h': 1, 'm': 1, 'podspec': 1, 'pbxproj': 1, 'xcworkspacedata': 1, 'json': 1}",26,,False,False,
imixs/imixs-adapters,2522,"{'': 2, 'md': 11, 'gitignore': 2, 'png': 8, 'xml': 25, 'java': 156, 'txt': 13, 'xhtml': 6, 'imixs-report': 4, 'xsl': 6, 'csv': 2, 'bpmn': 3, 'yml': 1, 'uml': 2, 'properties': 1, 'html': 1, 'json': 4, 'war': 1, 'dodeploy': 1, 'failed': 1, 'xsd': 1}",251,,False,False,
MartiniMoe/MIDICtrl,213,"{'': 3, 'md': 2, 'gradle': 1, 'properties': 2, 'jar': 1, 'bat': 1, 'png': 11, 'pro': 1, 'xml': 7, 'java': 1}",30,,False,False,
amrita135/RebootYourself,249,"{'': 5, 'classpath': 1, 'factorypath': 1, 'gitignore': 2, 'jar': 1, 'properties': 4, 'project': 1, 'prefs': 4, 'xml': 3, 'md': 3, 'cmd': 1, 'java': 42, 'sql': 1, 'MF': 1, 'json': 10, 'editorconfig': 1, 'js': 2, 'ts': 11, '2687071681': 1, 'css': 2, 'html': 2, 'gitkeep': 1, 'ico': 1, 'lock': 1}",102,,False,False,
quelea-projection/quelea-android-remote,1433,"{'': 5, 'yml': 1, 'md': 1, 'gradle': 3, 'xml': 53, 'ttf': 3, 'txt': 2, 'png': 52, 'java': 30, 'jar': 1, 'properties': 1, 'bat': 1}",153,,False,False,
ChangjunZhao/coderbook,83,"{'': 2, 'md': 1, 'java': 1}",4,,False,False,
bonitasoft/bonita-connector-cmis,2384,"{'': 3, 'java': 17, 'jar': 1, 'properties': 58, 'MD': 1, 'xml': 11, 'groovy': 1, 'cmd': 1, 'def': 9, 'impl': 9, 'png': 1}",112,,False,False,
jug-ni/ncb-exchange-rate-client,46,"{'': 1, 'txt': 1, 'md': 1, 'xml': 1, 'java': 13}",17,,True,False,jugnicaragua/ncb-exchange-rate-client
Canadensys/narwhal-api,190,"{'': 3, 'yml': 1, 'md': 1, 'gradle': 1, 'properties': 7, 'jar': 1, 'bat': 1, 'java': 20, 'xml': 6, 'ftl': 9, 'txt': 1, 'html': 1, 'css': 1, 'json': 2}",55,,False,False,
jobmission/oauth2-server,4372,"{'': 4, 'md': 1, 'xml': 3, 'java': 90, 'properties': 2, 'jks': 1, 'sql': 1, 'css': 95, 'js': 110, 'scss': 2, 'swf': 1, 'png': 8, 'map': 10, 'ico': 1, 'html': 7}",336,,False,False,
wujiazhen2/mmorpg_server,386,"{'xml': 15, 'md': 4, 'java': 180, 'iml': 2, 'properties': 3, 'xlsx': 6, 'map': 2, 'vm': 1, 'proto': 16, 'js': 1}",230,,False,False,
iceenongli/iceworkday,49,"{'': 4, 'prefs': 4, 'component': 1, 'xml': 2, 'md': 1, 'java': 26, 'txt': 1}",39,,False,False,
gravitee-io/gravitee-resource-oauth2-provider-keycloak,54,"{'': 2, 'adoc': 2, 'xml': 2, 'java': 3, 'properties': 1, 'json': 2}",12,,False,False,
thraaawn/BonsaiTrees,5762,"{'yml': 1, '': 2, 'md': 2, 'gradle': 1, 'txt': 2, 'properties': 2, 'jar': 1, 'bat': 1, 'java': 70, 'toml': 1, 'json': 151, 'png': 2, 'mcmeta': 1}",237,,False,False,
digitalfondue/lavagna,13114,"{'': 11, 'yml': 2, 'md': 30, 'txt': 8, 'js': 160, 'png': 79, 'json': 3, 'xml': 6, 'pp': 3, 'bat': 3, 'sh': 1, 'properties': 3, 'ftl': 1, 'exe': 1, 'config': 1, 'java': 234, 'kt': 87, 'sql': 76, 'html': 108, 'yaml': 2, 'peb': 1, 'css': 91, 'woff2': 1, 'svg': 84, 'gif': 2, 'woff': 10, 'zip': 1, 'MockMaker': 1}",1010,,False,False,
reactome/data-content,892,"{'': 1, 'md': 3, 'xml': 4, 'png': 38, 'java': 53, 'properties': 2, 'txt': 1, 'jsp': 41, 'tld': 2, 'css': 4, 'js': 1}",150,,False,False,
tianshiyeben/myrover,548,"{'': 2, 'md': 1, 'java': 15, 'jar': 3}",21,,False,False,
mccreery/better-hud,2055,"{'': 3, 'gradle': 1, 'drawio': 1, 'md': 5, 'bbcode': 2, 'html': 1, 'properties': 2, 'jar': 1, 'bat': 1, 'py': 1, 'java': 143, 'json': 2, 'cfg': 2, 'lang': 6, 'png': 3, 'info': 1}",175,,False,False,
scireum/s3ninja,2013,"{'yml': 1, '': 3, 'md': 1, 'conf': 3, 'xml': 1, 'java': 22, 'ico': 1, 'png': 5, 'svg': 1, 'jpg': 3, 'scss': 1, 'marker': 1, 'pasta': 8, 'css': 3, 'js': 2, 'html': 1, 'groovy': 5}",62,,False,False,
ddf/Minim,137390,"{'': 3, 'prefs': 19, 'md': 1, 'xml': 15, 'txt': 3, 'pde': 129, 'mp3': 34, 'wav': 8, 'vlw': 4, 'MID': 1, 'sf2': 1, 'java': 133, 'aif': 1, 'mpg': 35, 'css': 3, 'classpath': 1, 'project': 1, 'htm': 36, 'gif': 17, 'jpg': 1, 'html': 4, 'jar': 7, 'properties': 1, 'lock': 1, 'zip': 1, 'version': 2, 'index': 1, 'tree': 1, 'resources': 1, 'csv': 13, 'core/externalLibsTimeStamps': 1, 'core/nonChainingJarsCache': 1, 'dat': 2, 'ini': 1}",483,,False,False,
alibaba-flutter/hybrid_stack_manager,223,"{'': 6, 'xml': 36, 'md': 5, 'gitignore': 5, 'name': 1, 'ser': 2, 'gradle': 5, 'properties': 4, 'jar': 2, 'bat': 2, 'java': 10, 'metadata': 1, 'png': 23, 'iml': 6, 'plist': 2, 'xcconfig': 2, 'lock': 1, 'pbxproj': 1, 'xcworkspacedata': 1, 'xcscheme': 1, 'h': 8, 'm': 9, 'json': 2, 'storyboard': 1, 'dart': 10, 'yaml': 2, 'gitkeep': 1, 'podspec': 1}",150,,False,False,
Flash3388/FlashLib,147271,"{'': 2, 'yml': 1, 'md': 4, 'gradle': 12, 'gitignore': 5, 'java': 269, 'properties': 2, 'jar': 1, 'bat': 1, 'enc': 1}",298,,False,False,
radkovo/jStyleParser,5555,"{'': 8, 'prefs': 5, 'component': 1, 'xml': 4, 'yml': 1, 'md': 1, 'xsl': 2, 'css': 21, 'html': 31, 'php': 1, 'g4': 2, 'java': 264, 'xht': 1, 'png': 7, 'gif': 1, 'jpg': 1}",351,,False,False,
revaturelabs/caliber-2-user-service,3484,"{'': 4, 'yml': 3, 'iml': 1, 'md': 1, 'cmd': 1, 'xml': 1, 'properties': 1, 'java': 31, 'sql': 1, 'jar': 1}",45,,False,False,
jianlins/FastNER,250,"{'': 3, 'md': 1, 'csv': 1, 'tsv': 4, 'xlsx': 2, 'xmi': 1, 'txt': 1, 'xml': 12, 'properties': 1, 'java': 32}",58,,False,False,
winterme/pkusoft,3389,"{'md': 1, 'xml': 7, 'java': 45, 'yml': 1, 'txt': 1, 'css': 20, 'eot': 4, 'svg': 4, 'ttf': 4, 'woff': 4, 'json': 6, 'html': 12, 'jpg': 4, 'png': 8, 'js': 38, 'map': 8, 'woff2': 2, 'gif': 75, 'ico': 2, 'sql': 3}",249,,False,False,
WirecardTR/wirecardtr-java,458,"{'': 2, 'md': 1, 'css': 8, 'eot': 2, 'svg': 2, 'ttf': 2, 'woff': 2, 'woff2': 2, 'png': 2, 'js': 12, 'MF': 2, 'xml': 14, 'jsp': 68, 'java': 128, 'wsdl': 12, '449dc2f05e4a264bccc0b8c463037dfbfd312887': 1, '069e213463f92a9e3be3ed7fcc6fcd316569be4e': 1, '91fd29fe019df40ae7658f8338f2afe20ee9e785': 1, 'd90ab96feb5b659c364d721c7fb6ff80ec7a05a7': 2, 'properties': 1, 'lst': 3, 'netbeans_automatic_build': 1}",269,,False,False,
lyqht/Q,19271,"{'': 2, 'xml': 53, 'md': 1, 'png': 95, 'xd': 1, 'gitignore': 1, 'gradle': 3, 'json': 1, 'pro': 1, 'java': 31, 'jpg': 11, 'ttf': 6, 'TTF': 1, 'properties': 2, 'jar': 1, 'bat': 1}",211,,False,False,
specify/specify6,420749,"{'yml': 1, '': 22, 'zip': 3, 'conf': 1, 'png': 1029, 'doc': 1, 'md': 1, 'xml': 396, 'csv': 7, 'jrxml': 75, 'sql': 3, 'list': 2, 'en': 1, 'html': 178, 'xsd': 1, 'xls': 19, 'sh': 23, 'cnf': 2, 'jpg': 9, 'jar': 181, 'txt': 17, 'class': 1, 'classpath': 1, 'project': 1, 'prefs': 1, 'jhp': 2, 'hs': 1, 'jhm': 1, 'gif': 48, 'TAB': 1, 'css': 3, 'swd': 1, 'dtd': 1, 'readme': 1, 'install4j': 20, 'plist': 7, 'icns': 19, 'ico': 36, 'utf8': 6, 'sh~': 3, 'release': 1, 'old': 1, 'exe4j': 3, 'properties': 52, 'java': 1782, 'betwixt': 22, 'xslt': 4, 'php': 1, 'template': 1}",3993,,False,False,
edamontology/edammap,14620,"{'': 5, 'md': 2, 'xml': 10, 'java': 103, 'properties': 7, 'txt': 9, 'woff2': 10, 'css': 2, 'pdf': 2, 'idf': 2, 'py': 2, 'rst': 5, 'bat': 1, 'js': 1}",161,,False,False,
cloudogu/cas,1690,"{'': 4, 'md': 2, 'bowerrc': 1, 'json': 28, 'yml': 1, 'xml': 13, 'java': 41, 'gitignore': 1, 'properties': 4, 'jsp': 39, 'js': 1, 'css': 1, 'tpl': 4, 'sh': 3}",143,,False,False,
