full_name,mirror_url,archived,disabled,if_fork,size,files,stars,watches,forks,recent_commits,recent_added,recent_deleted,recent_contributors,latest_commits,owner_type,description,formats,homepage,license,language,commits,branches,releases,contributors,topics,age,has_issues,open_issues,closed_issues,open_issues_recent,closed_issues_recent,open_prs,closed_prs,open_prs_recent,closed_prs_recent,labels,milestones,dependent_repositories,dependent_packages,repositories,people,followers,readme,info
qwertyu5258/KNOC,,False,False,False,166363,20309,0,0,0,0,0,0,0,"[840, 843, 846]",User,한국석유공사,"{'': 15, 'md': 1, 'prefs': 5, 'component': 1, 'xml': 29, 'svn-base': 8373, 'db': 1, 'java': 567, 'properties': 21, 'jsp': 1729, 'css': 67, 'gif': 7611, 'png': 281, 'jpg': 672, 'swf': 324, 'html': 25, 'hwp': 34, 'pdf': 24, 'js': 67, 'mf': 2, 'ppt': 1, 'doc': 1, 'bmp': 1, 'txt': 9, 'xls': 1, 'class': 395, 'jar': 31, 'tld': 3, 'ico': 1, 'htc': 1, 'psd': 1, 'htm': 5, 'css_back': 1, 'css_20130119': 1, 'applet': 1, 'wmv': 3, 'zip': 2, 'xlsx': 2}",,,Java,20,2,0,1,0,846,True,0,0,0,0,0,0,0,0,8,0,0,0,,,1,# KNOC,
