full_name,size,formats,files,mirror_url,archived,disabled,info
eclipse/webtools.servertools,16451,"{'': 1, 'adoc': 1, 'cvsignore': 52, 'project': 63, 'xml': 183, 'MF': 42, 'html': 620, 'properties': 142, 'jpg': 26, 'cfs': 2, 'user/index/deletable': 2, 'user/index/indexed_contributions': 2, 'user/index/indexed_dependencies': 2, 'user/index/indexed_docs': 2, 'user/index/segments': 2, 'ditamap': 5, 'maplist': 2, 'dita': 40, 'classpath': 38, 'prefs': 116, 'TXT': 2, 'txt': 7, 'xsl': 8, 'isv/html/api_reference/package-list': 2, 'gif': 141, 'css': 4, 'jar': 10, 'gitkeep': 17, 'options': 12, 'api_filters': 3, 'exsd': 44, 'java': 1043, 'xsd': 2, 'ecore': 1, 'genmodel': 1, 'xsd2ecore': 1, 'serverdef': 11, 'gitignore': 21, 'png': 7, 'zip': 12, 'runtimedef': 1}",2693,git://git.eclipse.org/gitroot/servertools/webtools.servertools.git,False,False,
asicudl/campusvirtual,136843,"{'': 64, 'md': 56, 'xml': 1570, 'properties': 3740, 'so': 1, 'sh': 17, 'html': 1273, 'war': 2, 'gitignore': 16, 'yml': 2, 'java': 5973, 'sql': 602, 'css': 388, 'gif': 1170, 'png': 5685, 'js': 1624, 'x': 1, 'vm': 360, 'MD': 1, 'scss': 405, 'jsp': 626, 'patch': 6, 'txt': 234, 'jsfdia': 1, 'xhtml': 11, 'gitattributes': 1, 'config': 30, 'htm': 14, 'xls': 10, 'git': 1, 'php': 71, 'imscc': 3, 'doc': 39, 'zip': 12, 'psd': 7, 'less': 9, 'sample': 1, '25/AUTHORS': 1, '25/BUGS': 1, '25/LICENSE': 1, '25/NEWS': 1, '25/README': 1, 'conf': 7, 'ttf': 47, 'xsl': 32, 'dtd': 1, 'jspf': 32, 'json': 44, 'map': 4, 'pl': 14, 'umr': 1, 'apt': 26, 'fml': 4, 'header': 2, 'sakaiapp': 2, 'springBeans': 6, 'handlebars': 17, 'tld': 17, 'jmx': 12, 'jpg': 129, 'csv': 3, 'xlsx': 1, 'eot': 17, 'svg': 14, 'woff': 11, 'PNG': 3, 'bat': 6, 'xsd': 5, 'mp3': 2, 'odt': 1, 'pdf': 25, 'ppt': 1, 'rtf': 2, 'diff': 2, 'NOTES': 1, 'SHOWPAGE': 1, 'disabled': 2, 'swf': 133, 'sar': 1, 'log': 1, 'hbs': 8, 'graffle': 14, 'htc': 4, 'ldif': 1, 'script': 1, 'bin': 1, 'gz': 1, 'pem': 1, 'dia': 1, 'woff2': 7, 'keep': 3, 'asp': 11, 'cfm': 14, 'ascx': 1, 'aspx': 3, 'cfc': 3, 'lasso': 6, 'cgi': 2, 'py': 11, 'TXT': 10, 'afp': 1, 'db': 2, 'otf': 1, 'pxm': 6, 'php-dist': 2, 'types': 2, 'wav': 1, 'ico': 2, 'fbprefs': 3, 'QA': 1, 'xslt': 7, 'Macro': 2, 'springBeansProject': 2, 'tag': 3, 'fla': 1, 'swd': 1, 'library': 1, 'jj': 1, 'testfile': 1, 'version': 1, 'tex': 1, 'rb': 2, 'groovy': 1, 'radeox': 1, 'radeox-api': 1, 'Filter': 1, 'SourceCodeFormatter': 1, 'ListFormatter': 1, 'Function': 1, 'test': 1, 'MF': 1, 'inc': 2, 'mysql': 1, 'oracle': 1, 'channel': 1, 'cpd': 1, 'channel-type': 1, 'pmd': 1, 'wicketprops': 1, 'jpage': 1, 'cf': 1, 'jws': 1, 'htaccess': 1, 'phps': 4, 'jar': 2, 'cvsignore': 4, 'class': 2, 'prpt': 1}",24842,,False,False,
jsunsoftware/http-request,191,"{'': 2, 'md': 3, 'xml': 1, 'java': 55}",61,,False,False,
saysky/ForestBlog,51441,"{'': 1, 'xml': 17, 'java': 80, 'properties': 2, 'jsp': 50, 'css': 17, 'jpg': 52, 'png': 55, 'js': 26, 'txt': 1, 'otf': 1, 'eot': 2, 'svg': 2, 'ttf': 2, 'woff': 2, 'woff2': 1, 'less': 14, 'scss': 14, 'gif': 79, 'md': 1, 'sql': 1, 'jpeg': 6}",426,,False,False,
jchoyt/ManHunt,57969,"{'': 2, 'md': 1, 'xml': 1, 'yml': 2, 'jar': 1, 'java': 7}",14,,False,False,
pankaj89/PermissionHelper,116,"{'': 2, 'ser': 1, 'xml': 17, 'md': 1, 'gitignore': 2, 'gradle': 4, 'pro': 2, 'java': 6, 'kt': 2, 'png': 5, 'properties': 2, 'jar': 1, 'bat': 1}",46,,False,False,
safaricom/mpesa-java-sdk,545,"{'name': 1, 'xml': 6, 'iml': 1, 'md': 1, 'jar': 2, 'java': 3, 'MF': 1, 'class': 1, 'properties': 1, 'lst': 3}",20,,False,False,
ExtraCells/ExtraCells2,5736,"{'': 3, 'yml': 1, 'txt': 42, 'md': 3, 'bat': 2, 'gradle': 1, 'properties': 3, 'sh': 1, 'jar': 1, 'recipe': 1, 'json': 239, 'lang': 11, 'mtl': 1, 'obj': 1, 'png': 137, 'mcmeta': 4, 'info': 1, 'java': 257, 'scala': 70}",779,,False,False,
tencentyun/image-java-sdk-v2.0,5973,"{'': 1, 'md': 1, 'jpg': 18, 'png': 1, 'xml': 1, 'jar': 13, 'java': 59}",94,,False,False,
SmartDataAnalytics/jena-sparql-api,31974,"{'': 90, 'md': 21, 'txt': 12, 'xml': 68, 'java': 2042, 'TXT': 1, 'rdf': 7, 'rdfs': 8, 'sh': 4, 'so': 3, 'jar': 7, 'md5': 21, 'sha1': 21, 'pom': 7, 'orig': 2, 'dll': 1, 'jnilib': 1, 'properties': 7, 'ttl': 20, 'old': 2, 'png': 4, 'csv': 2, 'sparql': 23, 'buildpath': 2, 'js': 43, 'nt': 4, 'JenaSubsystemLifecycle': 8, 'tmp': 1, 'json': 2, 'properties-not-needed-due-to-test-resource-dependency': 1, 'nq': 2, '4/benchmark/cyclic/C1a': 1, '4/benchmark/cyclic/C1b': 1, '4/benchmark/noprojection/Q0a': 1, '4/benchmark/noprojection/Q0b': 1, '4/benchmark/noprojection/Q0c': 1, '4/benchmark/noprojection/Q0d': 1, '4/benchmark/noprojection/Q1a': 1, '4/benchmark/noprojection/Q1b': 1, '4/benchmark/noprojection/Q2a': 1, '4/benchmark/noprojection/Q2b': 1, '4/benchmark/noprojection/Q3a': 1, '4/benchmark/noprojection/Q3b': 1, '4/benchmark/noprojection/Q4a': 1, '4/benchmark/noprojection/Q4b': 1, '4/benchmark/noprojection/Q4c': 1, '4/benchmark/noprojection/Q5a': 1, '4/benchmark/noprojection/Q5b': 1, '4/benchmark/noprojection/Q6a': 1, '4/benchmark/noprojection/Q6b': 1, '4/benchmark/noprojection/Q6c': 1, '4/benchmark/noprojection/Q7a': 1, '4/benchmark/noprojection/Q7b': 1, '4/benchmark/noprojection/Q8a': 1, '4/benchmark/noprojection/Q8b': 1, '4/benchmark/noprojection/Q9a': 1, '4/benchmark/noprojection/Q9b': 1, '4/benchmark/projection/Q0a': 1, '4/benchmark/projection/Q0b': 1, '4/benchmark/projection/Q11a': 1, '4/benchmark/projection/Q11b': 1, '4/benchmark/projection/Q12a': 1, '4/benchmark/projection/Q12b': 1, '4/benchmark/projection/Q13a': 1, '4/benchmark/projection/Q13b': 1, '4/benchmark/projection/Q14a': 1, '4/benchmark/projection/Q14b': 1, '4/benchmark/projection/Q14c': 1, '4/benchmark/projection/Q15a': 1, '4/benchmark/projection/Q15b': 1, '4/benchmark/projection/Q16a': 1, '4/benchmark/projection/Q16b': 1, '4/benchmark/projection/Q16c': 1, '4/benchmark/projection/Q17a': 1, '4/benchmark/projection/Q17b': 1, '4/benchmark/projection/Q17c': 1, '4/benchmark/projection/Q18a': 1, '4/benchmark/projection/Q18b': 1, '4/benchmark/projection/Q19a': 1, '4/benchmark/projection/Q19b': 1, '4/benchmark/projection/Q19c': 1, '4/benchmark/projection/Q20a': 1, '4/benchmark/projection/Q20b': 1, '4/benchmark/projection/Q21a': 1, '4/benchmark/projection/Q21b': 1, '4/benchmark/projection/Q22a': 1, '4/benchmark/projection/Q22b': 1, '4/benchmark/rdfs/Q39a': 1, '4/benchmark/rdfs/Q39b': 1, '4/benchmark/rdfs/Q39c': 1, '4/benchmark/rdfs/Q39d': 1, '4/benchmark/rdfs/Q39e': 1, '4/benchmark/rdfs/Q40a': 1, '4/benchmark/rdfs/Q40b': 1, '4/benchmark/rdfs/Q40c': 1, '4/benchmark/rdfs/Q40d': 1, '4/benchmark/rdfs/Q40e': 1, '4/benchmark/rdfs/Q41a': 1, '4/benchmark/rdfs/Q41b': 1, '4/benchmark/rdfs/Q41c': 1, '4/benchmark/rdfs/Q41d': 1, '4/benchmark/rdfs/Q41e': 1, '4/benchmark/rdfs/Q43a': 1, '4/benchmark/rdfs/Q43b': 1, '4/benchmark/rdfs/Q43c': 1, '4/benchmark/shi/C4': 1, '4/benchmark/shi/C5': 1, '4/benchmark/shi/Q12a': 1, '4/benchmark/shi/Q12b': 1, '4/benchmark/shi/Q12c': 1, '4/benchmark/shi/Q12d': 1, '4/benchmark/shi/Q12e': 1, '4/benchmark/shi/Q13a': 1, '4/benchmark/shi/Q13b': 1, '4/benchmark/shi/Q13c': 1, '4/benchmark/shi/Q14a': 1, '4/benchmark/shi/Q14b': 1, '4/benchmark/shi/Q14c': 1, '4/benchmark/shi/Q14d': 1, 'sql': 1, 'jsonld': 12, 'FileTypeDetector': 1, 'MF': 1, 'html': 1, 'gif': 1, 'css': 1, 'xsl': 1, 'tsv': 6}",2550,,False,False,
happylishang/CacheEmulatorChecker,9122,"{'': 3, 'iml': 2, 'md': 1, 'xlsx': 1, 'gitignore': 2, 'gradle': 5, 'pro': 3, 'java': 24, 'xml': 14, 'aidl': 2, 'mk': 2, 'c': 3, 'h': 2, 'so': 14, 'o': 4, 'd': 4, 'json': 1, 'png': 2, 'properties': 3, 'jar': 1, 'bat': 1, 'txt': 1, 'aar': 2, 'md5': 4, 'sha1': 4, 'pom': 1}",106,,False,False,
CloverETL/CloverETL-Engine,45603,"{'': 2, 'md': 1, 'classpath': 26, 'gitignore': 13, 'project': 27, 'prefs': 50, 'xml': 143, 'png': 230, 'jar': 159, 'java': 1669, 'cfg': 25, 'keytab': 1, 'grf': 311, 'zip': 20, 'properties': 21, 'keep': 98, 'launch': 13, 'fmt': 99, 'fbprefs': 1, 'txt': 456, 'groovy': 1, 'sh': 2, 'xsl': 4, 'ctl1': 1, 'ctl2': 1, 'dat': 336, 'sgrf': 25, 'jbf': 9, 'csv': 35, 'mdb': 1, 'xls': 15, 'dbf': 1, 'ctl': 326, 'prm': 23, 'html': 12, 'engine/scripts/DBFAnalyzer': 1, 'bat': 25, 'engine/scripts/analyzeDB': 1, 'engine/scripts/clover': 1, 'engine/scripts/cloverserver': 1, 'engine/scripts/commonlib': 1, 'css': 3, 'dtd': 1, 'jj': 2, 'jjt': 1, 'engine/src/org/jetel/data/defaultProperties': 1, 'xsd': 7, 'cdf': 1, 'ts': 13, 'examples/AdvancedExamples/data-in/access_log': 1, 'xt': 1, 'xlsx': 11, 'lck': 1, 'ctrl': 8, 'TGZ': 1, 'tar': 1, 'json': 4, 'examples/BasicExamples/lib/derby/KEYS': 1, 'examples/BasicExamples/lib/derby/LICENSE': 1, 'examples/BasicExamples/lib/derby/NOTICE': 1, 'examples/BasicExamples/lib/derby/bin/NetworkServerControl': 1, 'examples/BasicExamples/lib/derby/bin/dblook': 1, 'examples/BasicExamples/lib/derby/bin/ij': 1, 'examples/BasicExamples/lib/derby/bin/setEmbeddedCP': 1, 'examples/BasicExamples/lib/derby/bin/setNetworkClientCP': 1, 'examples/BasicExamples/lib/derby/bin/setNetworkServerCP': 1, 'examples/BasicExamples/lib/derby/bin/startNetworkServer': 1, 'examples/BasicExamples/lib/derby/bin/stopNetworkServer': 1, 'examples/BasicExamples/lib/derby/bin/sysinfo': 1, 'war': 2, 'out': 48, 'class': 15, 'js': 3, 'seq': 1, 'tbl': 10, 'rjob': 6, 'eot': 1, 'svg': 1, 'ttf': 1, 'woff': 1, 'woff2': 1, 'G1271404804210': 2, 'examples/ExtExamples/lib/derby/KEYS': 1, 'examples/ExtExamples/lib/derby/LICENSE': 1, 'examples/ExtExamples/lib/derby/NOTICE': 1, 'examples/ExtExamples/lib/derby/bin/NetworkServerControl': 1, 'examples/ExtExamples/lib/derby/bin/dblook': 1, 'examples/ExtExamples/lib/derby/bin/ij': 1, 'examples/ExtExamples/lib/derby/bin/setEmbeddedCP': 1, 'examples/ExtExamples/lib/derby/bin/setNetworkClientCP': 1, 'examples/ExtExamples/lib/derby/bin/setNetworkServerCP': 1, 'examples/ExtExamples/lib/derby/bin/startNetworkServer': 1, 'examples/ExtExamples/lib/derby/bin/stopNetworkServer': 1, 'examples/ExtExamples/lib/derby/bin/sysinfo': 1, 'ora': 1, 'sql': 1, 'kkk': 2, 'output': 1, 'err': 1, 'cmd': 1, 'clt': 2, 'sorted': 1, 'DBF': 3, 'ExtFilter': 3, 'SortUniversal': 1, 'AggregateUnsorted': 1, 'mix': 1, 'AggregateSorted': 1, 'MergeData': 1, 'PhasesDemo': 1, 'SequenceCheckData': 1, 'SortData': 1, 'examples/SimpleExamples/supposed-out/test': 1, 'jdbc/lib/jtds/LICENSE': 1, 'jdbc/lib/redshift/LICENSE': 1}",4387,,False,False,
ZeXtras/OpenZAL,27067,"{'': 12, 'md': 2, 'jar': 1, 'sh': 2, 'java': 390, 'html': 4, 'png': 1, 'css': 3, 'pl': 2, 'pm': 12, 'js': 2, 'xml': 2}",433,,False,False,
seppinho/haplogrep-cmd,27380,"{'': 5, 'yml': 1, 'md': 2, 'sh': 1, 'json': 1, 'xml': 11, 'java': 10, 'txt': 13, 'csv': 2, 'fasta': 8, 'zip': 1, 'vcf': 5, 'gz': 2}",62,,False,False,
difi/sikker-digital-post-klient-java,1040,"{'yml': 3, '': 7, 'xml': 8, 'config': 1, 'prefs': 1, '0': 2, '1': 1, 'md': 33, 'gitignore': 1, 'lock': 1, 'html': 6, 'css': 2, 'png': 1, 'js': 1, 'json': 1, 'java': 106, 'template': 1, 'properties': 1, 'cer': 8, 'pem': 2, 'txt': 1, 'jks': 1, 'pdf': 1}",190,,False,False,
SherlockGougou/BigImageViewPager,15931,"{'': 3, 'ser': 1, 'xml': 31, 'md': 1, 'gradle': 4, 'properties': 2, 'jar': 1, 'bat': 1, 'gitignore': 2, 'pro': 2, 'java': 53, 'png': 25, 'aar': 1, 'json': 1, 'apk': 1}",129,,False,False,
Sage-Bionetworks/BridgeJavaSDK,4725,"{'': 1, 'yml': 439, 'md': 1, 'txt': 1, 'xml': 3, 'gitignore': 1, 'sh': 1, 'json': 2, 'java': 47, 'properties': 2}",498,,False,False,
bonitasoft/bonita-connector-googlecalendar-V3,202,"{'': 4, 'jar': 1, 'properties': 26, 'md': 1, 'xml': 7, 'groovy': 1, 'cmd': 1, 'java': 14, 'png': 2, 'def': 5, 'impl': 5}",67,,False,False,
Bedework/bw-webdav,1343,"{'': 1, 'yml': 1, 'md': 1, 'iml': 1, 'properties': 1, 'xml': 2, 'java': 54}",61,,False,False,
actframework/act-maven-archetypes,316,"{'': 6, 'md': 2, 'xml': 16, 'java': 16, 'yaml': 1, 'properties': 10, 'yml': 25, 'html': 3, 'name': 1, 'groovy': 1, 'gitignore': 1, 'bat': 3, 'version': 1}",86,,False,False,
66668/DropDownMenuplus,4393,"{'': 2, 'xml': 42, 'md': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 34, 'png': 26, 'gif': 6, 'properties': 2, 'jar': 1, 'bat': 1}",120,,False,False,
mpetris/catma-core,26614,"{'': 3, 'component': 1, 'xml': 3, 'jar': 1, 'MF': 1, 'java': 87, 'properties': 1, 'classifier': 1}",98,,False,False,
nebula-plugins/gradle-metrics-plugin,1422,"{'yml': 2, '': 4, 'md': 2, 'gradle': 5, 'properties': 5, 'sh': 1, 'lockfile': 10, 'xml': 4, 'jar': 2, 'bat': 1, 'groovy': 28, 'java': 51, 'json': 2}",117,,False,False,
Nordstrom/JUnit-Foundation,466,"{'': 2, 'md': 1, 'xml': 1, 'java': 69, 'JUnitWatcher': 2, 'JUnitRetryAnalyzer': 1, 'jar': 1}",77,,False,False,
fitpay/fitpay-android-sdk,8866,"{'yml': 2, '': 4, 'md': 1, 'gradle': 3, 'sh': 1, 'html': 432, 'js': 1, 'css': 2, 'gitignore': 1, 'pro': 1, 'xml': 2, 'java': 299, 'kt': 6, 'json': 2, 'properties': 3, 'zip': 1, 'jar': 1, 'bat': 1}",763,,False,False,
WojciechZankowski/iextrading4j,73256,"{'md': 9, '': 1, 'yml': 1, 'xml': 8, 'java': 924, 'properties': 2, 'json': 122, 'sh': 1}",1068,,False,False,
gbif/occurrence,7099,"{'': 5, 'md': 14, 'gitignore': 6, 'xml': 58, 'java': 210, 'properties': 8, 'sh': 4, 'json': 36, 'q': 14, 'avsc': 2, 'ftl': 9, 'py': 2, 'txt': 2, 'gz': 1, 'xlsx': 1, 'csv': 1}",373,,False,False,
msargentTeachingMaterials/android_class_examples,19866,"{'': 96, 'gitignore': 16, 'ser': 9, 'xml': 281, 'gradle': 30, 'pro': 9, 'java': 107, 'png': 102, 'properties': 27, 'jar': 52, 'bat': 10, 'DS_Store': 8, 'bin': 32, 'lock': 18, 'name': 1, 'yml': 1, 'iml': 9, 'json': 125, 'class': 802, 'store': 1, 'txt': 18, 'apk': 14, 'crc': 1, 'ap_': 1, 'flat': 546, 'gson': 2, 'dex': 206, 'rawproto': 47}",2571,,False,False,msargentTeachingMaterials/android_class_examples_old
STAMP-project/dhell,105413,"{'md': 3, '': 1, 'dspot': 1, 'sh': 7, 'xml': 1, 'pitest': 1, 'pitest_descartes': 1, 'pitest_descartes_methods': 1, 'pitmp': 1, 'pitmp_descartes': 1, 'java': 6}",24,,False,False,
lunar999/hello_github,19,"{'': 5, 'txt': 18, 'java': 1, 'md': 1}",25,,False,False,
LakeEffectRobotics/LakeEffectScoutingServerApp,274,"{'': 3, 'ser': 1, 'xml': 18, 'yml': 1, 'MD': 1, 'gitignore': 1, 'gradle': 3, 'pro': 1, 'java': 8, 'png': 5, 'properties': 2, 'jar': 1, 'bat': 1}",46,,False,False,
SimenCodes/react-native-imei,119,"{'': 2, 'txt': 1, 'md': 1, 'iml': 1, 'gradle': 1, 'jar': 1, 'properties': 2, 'bat': 1, 'xml': 1, 'java': 2, 'js': 1, 'json': 1}",15,,False,False,
eishub/BW4T,51893,"{'': 9, 'ucls': 5, 'md': 5, 'checkstyle': 5, 'xml': 23, 'java': 376, 'goal': 2, 'launch': 2, 'map': 2, 'fail': 1, 'pdf': 27, 'txt': 4, 'docx': 2, 'tex': 75, 'png': 100, 'PNG': 16, 'eps': 15, 'ttf': 55, 'bst': 5, 'cls': 5, 'bib': 2, 'docx#': 1, 'glsdefs': 1, 'xlsx': 1, 'pptx': 1, 'gitignore': 3}",743,,False,False,
UCodeUStory/DataStructure,33494,"{'': 4, 'md': 109, 'gitignore': 2, 'apk': 1, 'gradle': 4, 'pro': 2, 'java': 145, 'xml': 29, 'html': 2, 'mp3': 2, 'kt': 56, 'png': 27, 'jpg': 3, 'js': 3, 'css': 73, 'jar': 1, 'properties': 1, 'bat': 1}",465,,False,False,
